timestamp,a_right_backPose,b_right_backPose,c_right_backPose, PICKUP_LEFT
1.645543112607169e+18,-9532.0,4609.0,1938.0,1
1.6455431126558292e+18,-7126.0,2081.0,1451.0,1
1.645543112705017e+18,-4881.0,-184.0,2991.0,1
1.6455431127529408e+18,-7004.0,813.0,2743.0,1
1.6455431128041277e+18,-8155.0,1152.0,3835.0,1
1.645543112856282e+18,-6910.0,1091.0,6333.0,1
1.645543112902615e+18,-7251.0,1506.0,6534.0,1
1.6455431129553876e+18,-5882.0,860.0,6114.0,1
1.6455431130005627e+18,-5410.0,563.0,5897.0,1
1.645543113047915e+18,-6775.0,1714.0,5699.0,1
1.6455431131054216e+18,-5058.0,818.0,5888.0,1
1.6455431131547236e+18,-5245.0,965.0,6474.0,1
1.6455431132062525e+18,-5319.0,1140.0,6986.0,1
1.6455431132537905e+18,-5815.0,1221.0,5118.0,1
1.64554311330135e+18,-5150.0,291.0,6088.0,1
1.6455431142044232e+18,-4586.0,3653.0,-6110.0,1
1.6455431142566502e+18,-4432.0,4211.0,-5612.0,1
1.6455431143063713e+18,-4901.0,5138.0,-5037.0,1
1.6455431143591153e+18,-4351.0,5180.0,-4520.0,1
1.645543114409609e+18,-3970.0,5190.0,-4952.0,1
1.6455431144580613e+18,-3948.0,4987.0,-5156.0,1
1.645543114506767e+18,-4232.0,5176.0,-5295.0,1
1.64554311455276e+18,-4018.0,5179.0,-4921.0,1
1.6455431146066284e+18,-4973.0,4823.0,-3384.0,1
1.6455431146577695e+18,-6809.0,6612.0,-3621.0,1
1.6455431147054444e+18,-6709.0,6581.0,-3582.0,1
1.6455431147576507e+18,-7029.0,5443.0,-1843.0,1
1.645543115561246e+18,-9170.0,28.0,-1050.0,1
1.64554311561063e+18,-7464.0,-372.0,-2625.0,1
1.6455431156621338e+18,-6437.0,-814.0,-2979.0,1
1.6455431157077898e+18,-5703.0,-130.0,-4798.0,1
1.645543115752363e+18,-6749.0,442.0,-4086.0,1
1.6455431158077924e+18,-8981.0,676.0,-3103.0,1
1.6455431158588006e+18,-6963.0,86.0,-2482.0,1
1.6455431159072947e+18,-4092.0,-798.0,-6293.0,1
1.6455431159576532e+18,-4470.0,-584.0,-4021.0,1
1.6455431160066166e+18,-6204.0,-240.0,64.0,1
1.6455431160567378e+18,-8595.0,1383.0,2177.0,1
1.6455431161086405e+18,-9433.0,2762.0,3308.0,1
1.6455431161610263e+18,-7683.0,1638.0,3310.0,1
1.6455431162066122e+18,-6263.0,999.0,4007.0,1
1.6455431162618353e+18,-6692.0,1076.0,4761.0,1
1.6455431163067505e+18,-7466.0,3813.0,3523.0,1
1.6455431163618125e+18,-5916.0,1169.0,6114.0,1
1.645543116409068e+18,-6346.0,1397.0,5313.0,1
1.6455431164639334e+18,-6457.0,349.0,6941.0,1
1.645543116507364e+18,-6450.0,369.0,7586.0,1
1.645543116558075e+18,-7671.0,1798.0,6560.0,1
1.645543116609809e+18,-6007.0,4.0,7575.0,1
1.6455431166641672e+18,-4320.0,-111.0,5898.0,1
1.645543116707743e+18,-4842.0,-246.0,6844.0,1
1.6455431167643348e+18,-4179.0,-260.0,7188.0,1
1.6455431168091323e+18,-5196.0,-135.0,7106.0,1
1.6455431168618522e+18,-4699.0,-721.0,6437.0,1
1.6455431169131968e+18,-4188.0,-70.0,7673.0,1
1.6455431169594294e+18,-4497.0,-392.0,7048.0,1
1.645543117010795e+18,-4098.0,-305.0,6420.0,1
1.645543117061381e+18,-4449.0,-319.0,7147.0,1
1.6455431171135158e+18,-6364.0,-468.0,5819.0,1
1.6455431171598853e+18,-4153.0,-529.0,6153.0,1
1.6455431172109522e+18,-5162.0,1736.0,4487.0,1
1.6455431172613737e+18,-4998.0,1819.0,5425.0,1
1.6455431173122499e+18,-4116.0,211.0,7668.0,1
1.6455431173598031e+18,-6070.0,401.0,8497.0,1
1.64554311741601e+18,-7846.0,3621.0,3684.0,1
1.6455431174568397e+18,-7820.0,5408.0,524.0,1
1.6455431175170125e+18,-7286.0,4829.0,2951.0,1
1.6455431175575916e+18,-4413.0,2905.0,4882.0,1
1.645543117617488e+18,-7495.0,2509.0,4777.0,1
1.6455431176573253e+18,-5598.0,2102.0,4212.0,1
1.6455431177098437e+18,-5618.0,3259.0,4320.0,1
1.6455431177593085e+18,-7916.0,3885.0,6367.0,1
1.6455431178178842e+18,-4156.0,1190.0,6758.0,1
1.6455431178599375e+18,-3484.0,1918.0,6612.0,1
1.6455431179097728e+18,-3503.0,2501.0,6409.0,1
1.6455431179593697e+18,-5583.0,4934.0,2017.0,1
1.645543118007428e+18,-5435.0,5177.0,1524.0,1
1.645543118057847e+18,-7466.0,5946.0,4179.0,1
1.6455431181111603e+18,-6249.0,5230.0,3938.0,1
1.6455431181595945e+18,-6523.0,5381.0,2947.0,1
1.6455431182124772e+18,-6148.0,5183.0,2809.0,1
1.6455431182593917e+18,-3442.0,3183.0,288.0,1
1.6455431183164838e+18,-6679.0,5791.0,-351.0,1
1.6455431183606917e+18,-5088.0,5557.0,2659.0,1
1.6455431184332675e+18,-4916.0,5814.0,6355.0,1
1.645543118464275e+18,-4930.0,5792.0,-579.0,1
1.6455431185163244e+18,-5091.0,7761.0,-5863.0,1
1.6455431185650266e+18,-4303.0,5576.0,-9742.0,1
1.6455431186121649e+18,-3549.0,3379.0,-6988.0,1
1.6455431186648768e+18,-3146.0,1687.0,-8937.0,1
1.6455431187154322e+18,-4479.0,3476.0,-11380.0,1
1.6455431187656732e+18,-10311.0,7026.0,-5397.0,1
1.6455431188128238e+18,-11372.0,9480.0,-2175.0,1
1.6455431188660132e+18,-6140.0,5036.0,-820.0,1
1.6455431189144617e+18,-3688.0,1353.0,200.0,1
1.6455431189662177e+18,-3739.0,564.0,1015.0,1
1.6455431190102925e+18,-4138.0,-36.0,1564.0,1
1.6455431190618862e+18,-5163.0,-173.0,1979.0,1
1.6455431191121234e+18,-7072.0,385.0,2712.0,1
1.6455431191625126e+18,-6722.0,198.0,2663.0,1
1.645543119213994e+18,-9170.0,1606.0,2615.0,1
1.6455431192659e+18,-9042.0,958.0,2583.0,1
1.6455431193099246e+18,-9834.0,1539.0,2440.0,1
1.645543119366661e+18,-8424.0,915.0,1090.0,1
1.6455431194123308e+18,-7069.0,666.0,418.0,1
1.6455431194661532e+18,-4979.0,955.0,-1451.0,1
1.6455431195162831e+18,-6245.0,1603.0,-1767.0,1
1.6455431195594575e+18,-6104.0,1686.0,-1010.0,1
1.645543119610358e+18,-9461.0,3957.0,1824.0,1
1.645543119666201e+18,-8005.0,2799.0,1801.0,1
1.645543119714494e+18,-7396.0,1354.0,2160.0,1
1.6455431197597522e+18,-7427.0,1733.0,4310.0,1
1.6455431198162486e+18,-6840.0,1273.0,6378.0,1
1.6455431198601818e+18,-7654.0,2188.0,6374.0,1
1.6455431199105316e+18,-7487.0,1874.0,5990.0,1
1.64554311996436e+18,-7015.0,1441.0,5135.0,1
1.6455431200128899e+18,-4322.0,401.0,6396.0,1
1.645543120066001e+18,-4886.0,944.0,6974.0,1
1.645543120115005e+18,-4243.0,734.0,6967.0,1
1.6455431201593766e+18,-3873.0,565.0,8002.0,1
1.64554312021453e+18,-4315.0,519.0,7379.0,1
1.6455431202609976e+18,-3960.0,1070.0,8749.0,1
1.6455431203155318e+18,-3669.0,669.0,7461.0,1
1.6455431203646963e+18,-3050.0,629.0,7386.0,1
1.64554312041653e+18,-3208.0,588.0,7673.0,1
1.6455431204642148e+18,-3612.0,425.0,7509.0,1
1.6455431205176525e+18,-3072.0,350.0,7743.0,1
1.645543120566079e+18,-3895.0,338.0,7385.0,1
1.6455431206162452e+18,-3532.0,224.0,7166.0,1
1.6455431206650609e+18,-3548.0,829.0,7322.0,1
1.6455431207152732e+18,-3997.0,1416.0,6897.0,1
1.6455431207643116e+18,-3619.0,1394.0,6869.0,1
1.6455431208216448e+18,-3381.0,1276.0,7282.0,1
1.6455431208665152e+18,-4650.0,1757.0,7554.0,1
1.6455431209168061e+18,-5394.0,2096.0,7293.0,1
1.6455431209657329e+18,-6508.0,2686.0,6629.0,1
1.645543121016987e+18,-6079.0,2079.0,5533.0,1
1.6455431210657533e+18,-6894.0,2382.0,5044.0,1
1.6455431211159828e+18,-5863.0,1701.0,3711.0,1
1.6455431211653307e+18,-7945.0,2099.0,2350.0,1
1.6455431212165883e+18,-7790.0,2360.0,1190.0,1
1.6455431212614894e+18,-7721.0,2375.0,-247.0,1
1.6455431213168745e+18,-6757.0,2904.0,-1583.0,1
1.6455431213659026e+18,-6705.0,3228.0,-1628.0,1
1.6455431214147894e+18,-7766.0,3414.0,-1655.0,1
1.645543121461856e+18,-7044.0,3979.0,-1961.0,1
1.645543121517904e+18,-6629.0,4383.0,-1059.0,1
1.6455431215651878e+18,-6309.0,4764.0,-66.0,1
1.6455431216154506e+18,-6278.0,5146.0,-446.0,1
1.6455431216656712e+18,-1612.0,5914.0,-4012.0,1
1.6455431217157407e+18,-1823.0,5472.0,-2463.0,1
1.645543121766465e+18,-4035.0,6716.0,-1584.0,1
1.6455431218178767e+18,-4496.0,6652.0,-422.0,1
1.645543121865268e+18,-6117.0,6620.0,613.0,1
1.6455431219120015e+18,-6109.0,6664.0,1195.0,1
1.6455431219673633e+18,-6084.0,6395.0,1365.0,1
1.6455431220105057e+18,-6136.0,6665.0,1711.0,1
1.6455431220651287e+18,-5552.0,6477.0,2093.0,1
1.6455431221276723e+18,-5189.0,6246.0,2004.0,1
1.6455431221690478e+18,-5391.0,6770.0,2615.0,1
1.6455431469389742e+18,-2288.0,3692.0,-7737.0,1
1.6455431469997612e+18,-2830.0,3583.0,-7924.0,1
1.6455431470488356e+18,-2871.0,2345.0,-7608.0,1
1.6455431471004739e+18,-3300.0,3198.0,-7114.0,1
1.6455431471480364e+18,-2920.0,3171.0,-7274.0,1
1.6455431471899412e+18,-2716.0,2690.0,-6717.0,1
1.645543147249137e+18,-3233.0,2480.0,-7218.0,1
1.645543147288587e+18,-4758.0,2755.0,-7168.0,1
1.645543147345826e+18,-2610.0,3036.0,-7004.0,1
1.6455431473990065e+18,-2037.0,3110.0,-7540.0,1
1.6455431474500406e+18,-2622.0,4306.0,-8296.0,1
1.6455431475004995e+18,-3534.0,4310.0,-7450.0,1
1.6455431475457897e+18,-4767.0,3873.0,-5128.0,1
1.6455431476013169e+18,-6818.0,4062.0,-2414.0,1
1.6455431476458624e+18,-8951.0,4642.0,317.0,1
1.6455431477016008e+18,-8403.0,4360.0,2162.0,1
1.6455431477506685e+18,-8670.0,4456.0,3417.0,1
1.6455431478010977e+18,-8314.0,4446.0,3310.0,1
1.6455431481008586e+18,-6146.0,-1066.0,826.0,1
1.6455431481472243e+18,-6899.0,-1265.0,1009.0,1
1.6455431482006464e+18,-7405.0,-1298.0,1082.0,1
1.64554314824689e+18,-7930.0,-1763.0,1220.0,1
1.6455431483002304e+18,-7394.0,-1243.0,835.0,1
1.6455431483483438e+18,-9172.0,-1285.0,127.0,1
1.6455431484005386e+18,-7942.0,-1883.0,378.0,1
1.6455431484481044e+18,-8032.0,-2094.0,-524.0,1
1.6455431485002301e+18,-7160.0,-2804.0,-309.0,1
1.6455431485443581e+18,-6794.0,-2473.0,-1741.0,1
1.645543148600835e+18,-8176.0,-1564.0,-1270.0,1
1.645543148644945e+18,-7033.0,-1569.0,-1090.0,1
1.6455431487008407e+18,-6319.0,-1601.0,-2245.0,1
1.645543148749035e+18,-5140.0,-1085.0,-1920.0,1
1.6455431488013123e+18,-6925.0,-2210.0,-3830.0,1
1.6455431488511398e+18,-6671.0,-2445.0,-4829.0,1
1.645543148901452e+18,-6906.0,-1352.0,-6750.0,1
1.6455431489455483e+18,-4995.0,-1763.0,-5598.0,1
1.6455431490004785e+18,-7514.0,-123.0,-4462.0,1
1.6455431490479916e+18,-7944.0,-915.0,-6759.0,1
1.6455431491026081e+18,-6445.0,-296.0,-4537.0,1
1.6455431491513884e+18,-6998.0,-959.0,-5555.0,1
1.645543149199822e+18,-2868.0,-750.0,-4562.0,1
1.6455431492572908e+18,-3264.0,2980.0,-4669.0,1
1.6455431493012165e+18,-7814.0,4879.0,-4208.0,1
1.6455431493534083e+18,-8241.0,2651.0,-1852.0,1
1.6455431494000445e+18,-7655.0,1134.0,-345.0,1
1.645543149456576e+18,-5403.0,6276.0,-5075.0,1
1.6455431494997391e+18,-3313.0,5592.0,-8098.0,1
1.6455431495546194e+18,-3234.0,5784.0,-8546.0,1
1.645543149600215e+18,-3586.0,5299.0,-8479.0,1
1.645543149650731e+18,-2872.0,3449.0,-7178.0,1
1.6455431497010972e+18,-3265.0,2716.0,-7171.0,1
1.6455431497516754e+18,-2611.0,2675.0,-7165.0,1
1.6455431498012928e+18,-3571.0,2783.0,-6960.0,1
1.645543149851939e+18,-3742.0,2849.0,-7488.0,1
1.6455431498963397e+18,-3548.0,3057.0,-7151.0,1
1.6455431499552456e+18,-5520.0,3028.0,-8611.0,1
1.6455431500013215e+18,-4797.0,1486.0,-8512.0,1
1.6455431500517084e+18,-4947.0,805.0,-7163.0,1
1.64554315009789e+18,-5991.0,2238.0,-4926.0,1
1.6455431501515725e+18,-8680.0,2957.0,-1023.0,1
1.645543150197927e+18,-8629.0,4440.0,1747.0,1
1.6455431502516078e+18,-9243.0,5019.0,4744.0,1
1.6455431503014062e+18,-5421.0,3851.0,4805.0,1
1.6455431503522936e+18,-4382.0,2047.0,4730.0,1
1.6455431504022807e+18,-3559.0,1903.0,4403.0,1
1.6455431504509358e+18,-3481.0,438.0,4446.0,1
1.6455431504980667e+18,-3896.0,377.0,4732.0,1
1.6455431505362995e+18,-3662.0,-46.0,5571.0,1
1.6455431505984095e+18,-4989.0,-228.0,5823.0,1
1.645543150651737e+18,-5799.0,-364.0,5820.0,1
1.6455431507012787e+18,-5476.0,-798.0,6064.0,1
1.645543150751316e+18,-5443.0,-488.0,5941.0,1
1.6455431508029376e+18,-6339.0,-399.0,5936.0,1
1.6455431508518449e+18,-4936.0,-511.0,6126.0,1
1.6455431509056996e+18,-5860.0,-197.0,6523.0,1
1.6455431509515727e+18,-5419.0,-251.0,6311.0,1
1.645543151007979e+18,-5892.0,-75.0,6104.0,1
1.64554315105202e+18,-6015.0,-152.0,6345.0,1
1.6455431511028426e+18,-5520.0,346.0,5757.0,1
1.6455431511529147e+18,-6310.0,136.0,4976.0,1
1.6455431512009147e+18,-6269.0,671.0,4956.0,1
1.6455431512511834e+18,-5704.0,814.0,5076.0,1
1.645543151312755e+18,-6656.0,841.0,4767.0,1
1.6455431513539766e+18,-9033.0,1379.0,5195.0,1
1.6455431514048822e+18,-7740.0,-119.0,4046.0,1
1.645543151451796e+18,-6722.0,-665.0,2120.0,1
1.6455431515090127e+18,-7085.0,-67.0,2435.0,1
1.645543151552946e+18,-9077.0,-78.0,2907.0,1
1.6455431516072072e+18,-5845.0,-1230.0,182.0,1
1.6455431516517632e+18,-9849.0,1589.0,1577.0,1
1.645543151702587e+18,-8504.0,203.0,920.0,1
1.6455431517522542e+18,-7077.0,-1369.0,-143.0,1
1.6455431518013773e+18,-6691.0,-1288.0,839.0,1
1.6455431518567311e+18,-6748.0,-2008.0,-2485.0,1
1.6455431519040899e+18,-6610.0,-1620.0,-3551.0,1
1.6455431519522534e+18,-8969.0,1084.0,-3499.0,1
1.6455431520065772e+18,-6311.0,2428.0,-3541.0,1
1.6455431520521792e+18,-9519.0,4308.0,823.0,1
1.6455431521068303e+18,-8486.0,3481.0,1986.0,1
1.6455431521491328e+18,-7387.0,2904.0,1866.0,1
