timestamp,a_right_backPose,b_right_backPose,c_right_backPose, ASSEMBLY1_BIMANUAL
1.645544656142664e+18,527.0,3377.0,7043.0,1
1.6455446561952312e+18,-11.0,3464.0,7171.0,1
1.6455446562438433e+18,-74.0,3565.0,7192.0,1
1.6455446562941514e+18,-223.0,3525.0,7416.0,1
1.6455446563440466e+18,-430.0,3450.0,7428.0,1
1.645544656401023e+18,-550.0,4204.0,7522.0,1
1.6455446564387223e+18,-1543.0,3055.0,7074.0,1
1.6455446564943547e+18,-2096.0,3667.0,6873.0,1
1.6455446565437164e+18,-1927.0,3569.0,7362.0,1
1.64554465660202e+18,-257.0,3294.0,7429.0,1
1.6455446566549944e+18,-1870.0,3541.0,7682.0,1
1.6455446566976612e+18,-4248.0,3544.0,6731.0,1
1.6455446567436324e+18,-3156.0,4763.0,6214.0,1
1.64554465680006e+18,-1365.0,4731.0,5858.0,1
1.645544656842931e+18,-2048.0,4874.0,5861.0,1
1.645544656887774e+18,-2293.0,5004.0,6824.0,1
1.645544658445586e+18,-7146.0,-103.0,-35.0,1
1.6455446585041812e+18,-7706.0,-170.0,-24.0,1
1.6455446585487386e+18,-7339.0,-304.0,-93.0,1
1.6455446585989594e+18,-6725.0,-2540.0,-2060.0,1
1.6455446586464348e+18,-7258.0,-3098.0,-1315.0,1
1.6455446586985446e+18,-7706.0,-2605.0,-1283.0,1
1.6455446587167872e+18,-7517.0,-2845.0,-1361.0,1
1.6455446588380452e+18,-7458.0,-2906.0,-1366.0,1
1.645544658846123e+18,-7498.0,-2939.0,-1355.0,1
1.6455446588962081e+18,-7505.0,-2224.0,-1612.0,1
1.645544658930118e+18,-7597.0,-2316.0,-1602.0,1
1.6455446590200673e+18,-7521.0,-2376.0,-1561.0,1
1.645544659059657e+18,-7514.0,-2434.0,-1544.0,1
1.6455446591037635e+18,-7481.0,-2524.0,-1563.0,1
1.6455446591900332e+18,-7466.0,-2563.0,-1589.0,1
1.6455446592022484e+18,-7581.0,-2577.0,-1609.0,1
1.6455446592581268e+18,-8108.0,-2410.0,-1602.0,1
1.645544659303269e+18,-8325.0,-2412.0,-1393.0,1
1.645544659350264e+18,-8017.0,-2226.0,-2771.0,1
1.6455446594014546e+18,-6446.0,-2271.0,-4418.0,1
1.6455446594489027e+18,-7378.0,-2336.0,-4173.0,1
1.645544659523711e+18,-7594.0,-2179.0,-3879.0,1
1.6455446595417006e+18,-6579.0,-2279.0,-3197.0,1
1.6455446595975793e+18,-7017.0,-1167.0,-5459.0,1
1.6455446596473377e+18,-7100.0,-901.0,-5110.0,1
1.6455446597007183e+18,-7594.0,-651.0,-4826.0,1
1.6455446597506788e+18,-8196.0,-740.0,-2359.0,1
1.645544659798884e+18,-6612.0,-47.0,-1192.0,1
1.6455446598507914e+18,-6359.0,-1337.0,633.0,1
1.645544659890039e+18,-6227.0,-816.0,1579.0,1
1.6455446600068155e+18,-6249.0,-551.0,1975.0,1
1.6455446600068155e+18,-6249.0,-551.0,1975.0,1
1.6455446600485696e+18,-6413.0,1379.0,3633.0,1
1.6455446601058534e+18,-6340.0,2020.0,4126.0,1
1.645544660149879e+18,-4614.0,3176.0,5628.0,1
1.6455446601891438e+18,-2780.0,6069.0,7798.0,1
1.6455446602491167e+18,-1748.0,6080.0,8324.0,1
1.6455446602670067e+18,-1375.0,6011.0,8293.0,1
1.645544660351976e+18,-1106.0,5658.0,8127.0,1
1.645544660353281e+18,-895.0,5466.0,8034.0,1
1.645544660353281e+18,-895.0,5466.0,8034.0,1
1.645544660353281e+18,-895.0,5466.0,8034.0,1
1.6455446606891743e+18,-874.0,5395.0,7971.0,1
1.6455446606891743e+18,-874.0,5395.0,7971.0,1
1.6455446606891743e+18,-874.0,5395.0,7971.0,1
1.6455446606891743e+18,-874.0,5395.0,7971.0,1
1.6455446606891743e+18,-874.0,5395.0,7971.0,1
1.6455446609011402e+18,-872.0,5331.0,7907.0,1
1.6455446609011402e+18,-872.0,5331.0,7907.0,1
1.6455446609011402e+18,-872.0,5331.0,7907.0,1
1.6455446609516654e+18,-997.0,4554.0,7133.0,1
1.6455446609980398e+18,-413.0,4243.0,7166.0,1
1.6455446610482168e+18,-999.0,4546.0,7328.0,1
1.6455446610909414e+18,-1050.0,4487.0,7596.0,1
1.6455446611471347e+18,-955.0,4407.0,7717.0,1
1.6455446611471347e+18,-955.0,4407.0,7717.0,1
1.6455446611471347e+18,-955.0,4407.0,7717.0,1
1.6455446611471347e+18,-955.0,4407.0,7717.0,1
1.6455446611471347e+18,-955.0,4407.0,7717.0,1
1.6455446611471347e+18,-955.0,4407.0,7717.0,1
1.6455446616922401e+18,-938.0,4392.0,7664.0,1
1.6455446616922401e+18,-938.0,4392.0,7664.0,1
1.6455446616922401e+18,-938.0,4392.0,7664.0,1
1.6455446616922401e+18,-938.0,4392.0,7664.0,1
1.6455446616922401e+18,-938.0,4392.0,7664.0,1
1.6455446617043305e+18,-1003.0,4248.0,7429.0,1
1.6455446617528123e+18,-1371.0,3917.0,6912.0,1
1.6455446618252116e+18,-1359.0,3954.0,6805.0,1
1.6455446618278031e+18,-1340.0,3949.0,6793.0,1
1.6455446619583808e+18,-1337.0,3942.0,6803.0,1
1.6455446619583808e+18,-1337.0,3942.0,6803.0,1
1.645544662011397e+18,-1044.0,2837.0,7192.0,1
1.6455446620304558e+18,-1336.0,2640.0,7179.0,1
1.645544662124839e+18,-1467.0,2609.0,7250.0,1
1.6455446621268058e+18,-1581.0,2578.0,7333.0,1
1.6455446622079368e+18,-1787.0,2768.0,7505.0,1
1.6455446622490102e+18,-1315.0,2393.0,7716.0,1
1.6455446623007493e+18,-552.0,2361.0,8048.0,1
1.6455446623433308e+18,-503.0,2565.0,8173.0,1
1.6455446623433308e+18,-503.0,2565.0,8173.0,1
1.6455446623433308e+18,-503.0,2565.0,8173.0,1
1.6455446623433308e+18,-503.0,2565.0,8173.0,1
1.6455446623433308e+18,-503.0,2565.0,8173.0,1
1.6455446623433308e+18,-503.0,2565.0,8173.0,1
1.6455446629477594e+18,-391.0,2635.0,8236.0,1
1.6455446629477594e+18,-391.0,2635.0,8236.0,1
1.6455446629477594e+18,-391.0,2635.0,8236.0,1
1.6455446629477594e+18,-391.0,2635.0,8236.0,1
