timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, BOLT_LEFT
1.6450220650213804e+18,704.0,-9180.0,945.0,1
1.6450220650745121e+18,44.0,-7346.0,1705.0,1
1.6450220651229263e+18,-334.0,-7313.0,1113.0,1
1.645022065176766e+18,-696.0,-8226.0,1973.0,1
1.6450220652233843e+18,156.0,-9355.0,1899.0,1
1.6450220652750339e+18,654.0,-8501.0,2196.0,1
1.6450220653243942e+18,355.0,-6700.0,2562.0,1
1.645022065394806e+18,476.0,-6133.0,2802.0,1
1.6450220654242074e+18,487.0,-4625.0,3923.0,1
1.6450220654804864e+18,1752.0,-4430.0,5344.0,1
1.6450220655199836e+18,2128.0,-5371.0,5741.0,1
1.6450220655729242e+18,2853.0,-4908.0,5882.0,1
1.6450220656278382e+18,2448.0,-5234.0,6435.0,1
1.6450220656759547e+18,1355.0,-6997.0,5511.0,1
1.645022065724534e+18,933.0,-7057.0,3642.0,1
1.6450220657758177e+18,938.0,-7752.0,1894.0,1
1.6450220658217236e+18,970.0,-8083.0,1760.0,1
1.6450220658755213e+18,939.0,-6964.0,1779.0,1
1.64502206593153e+18,665.0,-6829.0,1695.0,1
1.6450220659752545e+18,643.0,-7865.0,1890.0,1
1.6450220660265876e+18,655.0,-9824.0,2099.0,1
1.6450220660752084e+18,616.0,-10323.0,1945.0,1
1.6450220661254607e+18,-88.0,-9187.0,3512.0,1
1.6450220661761108e+18,-1130.0,-8397.0,4160.0,1
1.6450220662272402e+18,-1257.0,-7472.0,4481.0,1
1.645022066274798e+18,-1865.0,-7642.0,5032.0,1
1.6450220663234737e+18,-2126.0,-6786.0,5430.0,1
1.645022066376367e+18,-1636.0,-5294.0,5393.0,1
1.6450220664278769e+18,-1706.0,-5479.0,6076.0,1
1.6450220664727196e+18,-1809.0,-3810.0,6682.0,1
1.6450220665308127e+18,-2015.0,-3879.0,6975.0,1
1.6450220665770783e+18,-2837.0,-4544.0,6852.0,1
1.6450220666270807e+18,-3409.0,-3493.0,7049.0,1
