timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, ASSEMBLY1_BIMANUAL
1.6461471273573532e+18,616.0,7164.0,-4640.0,1
1.646147127405653e+18,716.0,7425.0,-4369.0,1
1.6461471274561692e+18,779.0,7420.0,-4318.0,1
1.6461471275066168e+18,980.0,7344.0,-4699.0,1
1.6461471275568607e+18,585.0,7423.0,-3955.0,1
1.646147127605452e+18,713.0,7415.0,-4276.0,1
1.6461471276550164e+18,787.0,7508.0,-4122.0,1
1.6461471277024576e+18,1029.0,7323.0,-4245.0,1
1.6461471277767345e+18,917.0,7444.0,-3789.0,1
1.6461471278030095e+18,1083.0,7780.0,-3794.0,1
1.6461471278561833e+18,831.0,7840.0,-4159.0,1
1.64614712790286e+18,739.0,7743.0,-4008.0,1
1.6461471279597215e+18,952.0,7582.0,-3833.0,1
1.6461471280052959e+18,958.0,7517.0,-3728.0,1
1.646147128058657e+18,824.0,7493.0,-3613.0,1
1.6461471281014228e+18,743.0,7509.0,-4244.0,1
1.6461471281574835e+18,652.0,7647.0,-4384.0,1
1.6461471282065027e+18,1102.0,7344.0,-4096.0,1
1.6461471282568102e+18,1100.0,7175.0,-4129.0,1
1.6461471283083917e+18,1189.0,7249.0,-4263.0,1
1.64614712835629e+18,1100.0,7245.0,-4439.0,1
1.6461471284076675e+18,924.0,7419.0,-4517.0,1
1.6461471284571569e+18,919.0,7476.0,-4577.0,1
1.6461471285064015e+18,1208.0,7291.0,-4932.0,1
1.646147128556148e+18,1168.0,7489.0,-4329.0,1
1.6461471286085076e+18,1395.0,7456.0,-4126.0,1
1.646147128657007e+18,987.0,7249.0,-3674.0,1
1.6461471287089618e+18,856.0,7366.0,-3881.0,1
1.6461471287566387e+18,680.0,7717.0,-4337.0,1
1.646147128807498e+18,713.0,7633.0,-3911.0,1
1.6461471288600138e+18,960.0,7061.0,-4286.0,1
1.646147128904443e+18,877.0,7397.0,-3945.0,1
1.6461471289618716e+18,456.0,7620.0,-4176.0,1
1.64614712900758e+18,470.0,7264.0,-4545.0,1
1.6461471290559716e+18,710.0,7007.0,-4507.0,1
1.6461471291108293e+18,745.0,7218.0,-3973.0,1
1.6461471291565053e+18,629.0,7456.0,-4672.0,1
1.6461471292078794e+18,610.0,7732.0,-4460.0,1
1.6461471292572961e+18,469.0,7872.0,-3573.0,1
1.646147129307799e+18,275.0,7707.0,-3697.0,1
1.6461471293577603e+18,148.0,7544.0,-4751.0,1
1.646147129408627e+18,-538.0,6933.0,-2851.0,1
1.646147129456383e+18,-1271.0,6214.0,-2221.0,1
1.646147129507068e+18,-1924.0,5977.0,-2739.0,1
1.6461471295574292e+18,-1956.0,6012.0,-4365.0,1
1.6461471296138304e+18,-2360.0,6664.0,-4783.0,1
1.6461471296573138e+18,-2067.0,7035.0,-5437.0,1
1.6461471297081943e+18,-2445.0,7954.0,-4979.0,1
1.6461471297579704e+18,-2414.0,8064.0,-4857.0,1
1.6461471298094252e+18,-2642.0,7707.0,-4660.0,1
1.6461471298586941e+18,-3161.0,7645.0,-4178.0,1
1.6461471299046758e+18,-3202.0,7142.0,-4629.0,1
1.6461471299612186e+18,-3701.0,6611.0,-4036.0,1
1.6461471300055273e+18,-3679.0,6589.0,-4134.0,1
