timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, ASSEMBLY2_BIMANUAL
1.645023061141528e+18,-3807.0,-3020.0,7329.0,1
1.6450230612927398e+18,-4179.0,-1818.0,6782.0,1
1.6450230613380114e+18,-3766.0,-1061.0,6969.0,1
1.6450230613909944e+18,-4123.0,-597.0,7295.0,1
1.64502306143981e+18,-4578.0,-475.0,7396.0,1
1.645023061486218e+18,-4785.0,235.0,7024.0,1
1.6450230615410836e+18,-4665.0,33.0,6907.0,1
1.6450230615900137e+18,-4501.0,208.0,6881.0,1
1.6450230616409492e+18,-4534.0,-1279.0,7343.0,1
1.6450230616877307e+18,-4755.0,-1796.0,7354.0,1
1.645023061744761e+18,-5094.0,-1601.0,7510.0,1
1.6450230617867295e+18,-5017.0,-1780.0,7294.0,1
1.6450230618383276e+18,-5460.0,-2940.0,7694.0,1
1.6450230618913713e+18,-4716.0,-2875.0,7759.0,1
1.6450230619423785e+18,-3693.0,-4628.0,7923.0,1
1.645023061991281e+18,-3216.0,-4221.0,7381.0,1
1.645023062039273e+18,-2600.0,-4353.0,6937.0,1
1.6450230620873367e+18,-1928.0,-5424.0,6398.0,1
1.645023062143024e+18,-1324.0,-5985.0,5376.0,1
1.645023062199347e+18,-1220.0,-6033.0,5300.0,1
1.6450230622422252e+18,-711.0,-5778.0,4183.0,1
1.6450230622889876e+18,-751.0,-6135.0,4036.0,1
1.6450230623401213e+18,-1184.0,-6000.0,4644.0,1
1.6450230623864302e+18,-1346.0,-5922.0,5457.0,1
1.6450230624437814e+18,-1317.0,-5974.0,4887.0,1
1.645023062488416e+18,-1077.0,-6224.0,4624.0,1
1.645023062539074e+18,-1534.0,-8546.0,4672.0,1
1.645023062589287e+18,-1696.0,-6998.0,4752.0,1
1.6450230626418885e+18,-949.0,-6523.0,4019.0,1
1.6450230626927557e+18,-66.0,-5272.0,3508.0,1
1.645023062749664e+18,8.0,-5456.0,3456.0,1
1.6450230627963556e+18,29.0,-5601.0,3478.0,1
1.6450230628410378e+18,-1353.0,-5897.0,4205.0,1
1.645023062894504e+18,-2897.0,-5912.0,5019.0,1
1.6450230629380268e+18,-3671.0,-5637.0,5087.0,1
1.6450230629744264e+18,-4349.0,-5732.0,5589.0,1
1.6450230630369585e+18,-4543.0,-5749.0,5685.0,1
1.6450230630908209e+18,-4883.0,-5348.0,5349.0,1
1.6450230631428293e+18,-5092.0,-5539.0,5410.0,1
1.6450230631928847e+18,-4983.0,-4902.0,5038.0,1
1.6450230632427804e+18,-4967.0,-4613.0,4989.0,1
1.6450230632930417e+18,-5205.0,-5093.0,5024.0,1
1.6450230633389716e+18,-5285.0,-5207.0,4800.0,1
1.6450230633910198e+18,-4903.0,-4735.0,4594.0,1
1.6450230634402143e+18,-4570.0,-5434.0,4523.0,1
1.645023063492965e+18,-4367.0,-5654.0,4720.0,1
1.6450230635412864e+18,-4485.0,-5654.0,4790.0,1
1.6450230635949586e+18,-4563.0,-5660.0,4711.0,1
1.645023063638658e+18,-4598.0,-5491.0,4797.0,1
1.645023063693569e+18,-4705.0,-5433.0,4650.0,1
1.6450230637394627e+18,-4593.0,-5554.0,4653.0,1
1.64502306379288e+18,-4507.0,-5180.0,4578.0,1
1.6450230638433736e+18,-4764.0,-5076.0,4592.0,1
1.6450230638921946e+18,-4736.0,-4729.0,4811.0,1
1.6450230639402831e+18,-4882.0,-4580.0,5290.0,1
1.6450230639932288e+18,-4843.0,-4580.0,5441.0,1
1.6450230640403402e+18,-4764.0,-4058.0,5309.0,1
1.6450230640921341e+18,-4794.0,-3693.0,5634.0,1
1.6450230641384947e+18,-5275.0,-3269.0,6018.0,1
1.645023064194936e+18,-5458.0,-3491.0,6264.0,1
1.6450230642451256e+18,-5299.0,-3586.0,5970.0,1
1.6450230642944837e+18,-5142.0,-3146.0,5646.0,1
1.6450230643401882e+18,-5203.0,-3602.0,5755.0,1
1.645023064389081e+18,-5177.0,-3274.0,5899.0,1
1.6450230644436465e+18,-5142.0,-3548.0,5825.0,1
1.645023064489493e+18,-5255.0,-3335.0,5849.0,1
1.6450230645450586e+18,-5240.0,-3407.0,5814.0,1
1.6450230645914368e+18,-5278.0,-3678.0,5835.0,1
1.6450230646466685e+18,-5163.0,-3573.0,5658.0,1
1.6450230646947538e+18,-5111.0,-3722.0,5510.0,1
1.6450230647442793e+18,-5187.0,-3774.0,5571.0,1
1.6450230647937713e+18,-5316.0,-4471.0,5307.0,1
1.6450230648504827e+18,-5927.0,-4465.0,5055.0,1
1.6450230648917245e+18,-6638.0,-4203.0,5359.0,1
1.6450230649467456e+18,-6762.0,-3966.0,5209.0,1
1.64502306501051e+18,-6683.0,-3955.0,5170.0,1
1.645023065045497e+18,-6233.0,-3789.0,5274.0,1
1.6450230650892982e+18,-6201.0,-3556.0,4974.0,1
