timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, SCREW_RIGHT
1.6461509378822339e+18,frame_15354.jpeg,9217.0,-111.0,-1086.0,1
1.6461509379344893e+18,frame_15355.jpeg,7306.0,-212.0,-693.0,1
1.646150937982272e+18,frame_15356.jpeg,7213.0,507.0,-1213.0,1
1.646150938035549e+18,frame_15357.jpeg,7789.0,761.0,-1345.0,1
1.646150938082391e+18,frame_15358.jpeg,7262.0,1120.0,-1572.0,1
1.6461509381328896e+18,frame_15359.jpeg,7065.0,1425.0,-2095.0,1
1.6461509381826478e+18,frame_15360.jpeg,8022.0,943.0,-351.0,1
1.6461509382316708e+18,frame_15361.jpeg,10092.0,-230.0,863.0,1
1.64615093828271e+18,frame_15362.jpeg,5666.0,43.0,-356.0,1
1.6461509383325007e+18,frame_15363.jpeg,8828.0,591.0,-595.0,1
1.6461509383874545e+18,frame_15364.jpeg,7042.0,398.0,-2152.0,1
1.646150938433594e+18,frame_15365.jpeg,8118.0,1393.0,-1430.0,1
1.6461509384857188e+18,frame_15366.jpeg,8146.0,648.0,519.0,1
1.6461509385322125e+18,frame_15367.jpeg,7762.0,580.0,-622.0,1
1.646150938582465e+18,frame_15368.jpeg,7219.0,1396.0,-1218.0,1
1.646150938632112e+18,frame_15369.jpeg,8448.0,1121.0,69.0,1
1.646150938684998e+18,frame_15370.jpeg,9613.0,771.0,239.0,1
1.6461509387286648e+18,frame_15371.jpeg,5624.0,-260.0,-155.0,1
1.6461509387855104e+18,frame_15372.jpeg,9538.0,883.0,-1657.0,1
1.6461509388323325e+18,frame_15373.jpeg,7167.0,-82.0,-415.0,1
1.6461509388837463e+18,frame_15374.jpeg,6947.0,778.0,-1943.0,1
1.6461509389314831e+18,frame_15375.jpeg,8587.0,762.0,-201.0,1
1.646150938981679e+18,frame_15376.jpeg,7474.0,753.0,-978.0,1
1.646150939032405e+18,frame_15377.jpeg,7471.0,107.0,21.0,1
1.6461509390905347e+18,frame_15378.jpeg,7530.0,1443.0,-1139.0,1
1.64615093913346e+18,frame_15379.jpeg,9360.0,783.0,132.0,1
1.6461509391809812e+18,frame_15380.jpeg,5630.0,28.0,-237.0,1
1.646150939237435e+18,frame_15381.jpeg,9750.0,564.0,595.0,1
1.6461509392862584e+18,frame_15382.jpeg,7143.0,219.0,23.0,1
1.6461509393346284e+18,frame_15383.jpeg,6748.0,1382.0,-2173.0,1
1.6461509393852925e+18,frame_15384.jpeg,8916.0,715.0,1132.0,1
1.6461509394372447e+18,frame_15385.jpeg,8117.0,1154.0,-733.0,1
1.6461509394813023e+18,frame_15386.jpeg,6955.0,1602.0,-984.0,1
1.6461509395361518e+18,frame_15387.jpeg,6903.0,1396.0,-823.0,1
1.6461509395809923e+18,frame_15388.jpeg,9759.0,228.0,611.0,1
1.6461509396372992e+18,frame_15389.jpeg,7642.0,-896.0,-292.0,1
1.6461509396856983e+18,frame_15390.jpeg,7418.0,824.0,-1748.0,1
1.6461509397403228e+18,frame_15391.jpeg,7393.0,174.0,-473.0,1
1.6461509397853258e+18,frame_15392.jpeg,8186.0,962.0,-1518.0,1
1.646150939837352e+18,frame_15393.jpeg,8025.0,968.0,-263.0,1
1.6461509398852726e+18,frame_15394.jpeg,6805.0,1460.0,-1622.0,1
1.6461509399344484e+18,frame_15395.jpeg,6613.0,1209.0,-703.0,1
1.646150939982453e+18,frame_15396.jpeg,8040.0,939.0,-708.0,1
1.6461509400349038e+18,frame_15397.jpeg,9633.0,-422.0,-1369.0,1
1.6461509400809324e+18,frame_15398.jpeg,8008.0,-457.0,133.0,1
1.6461509401322048e+18,frame_15399.jpeg,9385.0,751.0,-482.0,1
1.646150940179522e+18,frame_15400.jpeg,7143.0,-504.0,-446.0,1
1.6461509402359416e+18,frame_15401.jpeg,8243.0,543.0,-1178.0,1
1.6461509402844347e+18,frame_15402.jpeg,6621.0,406.0,-1685.0,1
1.6461509403357676e+18,frame_15403.jpeg,7788.0,36.0,-1176.0,1
1.6461509403854085e+18,frame_15404.jpeg,7738.0,501.0,-1665.0,1
1.6461509404329393e+18,frame_15405.jpeg,7484.0,319.0,-361.0,1
1.646150940484293e+18,frame_15406.jpeg,8543.0,470.0,-165.0,1
1.646150940535697e+18,frame_15407.jpeg,8652.0,248.0,-545.0,1
1.6461509405689306e+18,frame_15408.jpeg,8302.0,-244.0,-512.0,1
1.646150940633606e+18,frame_15409.jpeg,8207.0,883.0,-912.0,1
1.6461509406841377e+18,frame_15410.jpeg,8465.0,78.0,-42.0,1
1.6461509407333806e+18,frame_15411.jpeg,6879.0,531.0,-1741.0,1
1.6461509407846758e+18,frame_15412.jpeg,7664.0,1041.0,-2082.0,1
1.6461509408342198e+18,frame_15413.jpeg,8430.0,844.0,127.0,1
1.646150940886727e+18,frame_15414.jpeg,7123.0,777.0,-790.0,1
1.6461509409346975e+18,frame_15415.jpeg,8941.0,1216.0,-1932.0,1
1.6461509409857032e+18,frame_15416.jpeg,7864.0,1340.0,-3199.0,1
1.6461509410356052e+18,frame_15417.jpeg,8987.0,2058.0,-4030.0,1
1.6461509410892408e+18,frame_15418.jpeg,4493.0,1043.0,-2351.0,1
1.646150941133631e+18,frame_15419.jpeg,6161.0,1550.0,-3803.0,1
1.646150941189126e+18,frame_15420.jpeg,4355.0,-338.0,-4508.0,1
1.6461509412335237e+18,frame_15421.jpeg,6064.0,-910.0,-7249.0,1
1.6461509412889175e+18,frame_15422.jpeg,3609.0,-1973.0,-7858.0,1
1.6461509413323622e+18,frame_15423.jpeg,4322.0,-471.0,-6929.0,1
1.64615094138564e+18,frame_15424.jpeg,2910.0,633.0,-7811.0,1
1.6461509414342216e+18,frame_15425.jpeg,3813.0,615.0,-6999.0,1
1.646150941489791e+18,frame_15426.jpeg,3558.0,-162.0,-7226.0,1
1.6461509415333798e+18,frame_15427.jpeg,3995.0,629.0,-7107.0,1
1.646150941586422e+18,frame_15428.jpeg,3679.0,25.0,-6806.0,1
1.6461509416372544e+18,frame_15429.jpeg,3921.0,-163.0,-7361.0,1
1.6461509416869194e+18,frame_15430.jpeg,3836.0,-194.0,-7140.0,1
1.6461509417335204e+18,frame_15431.jpeg,3904.0,221.0,-6903.0,1
1.6461509417848353e+18,frame_15432.jpeg,3726.0,59.0,-7196.0,1
1.6461509418330097e+18,frame_15433.jpeg,3693.0,134.0,-6971.0,1
1.646150941884559e+18,frame_15434.jpeg,4003.0,105.0,-7202.0,1
1.6461509419377193e+18,frame_15435.jpeg,3891.0,71.0,-6869.0,1
1.6461509419841341e+18,frame_15436.jpeg,3786.0,77.0,-7029.0,1
1.6461509420341806e+18,frame_15437.jpeg,3849.0,364.0,-6743.0,1
1.6461509420884915e+18,frame_15438.jpeg,3947.0,-9.0,-6941.0,1
1.646150942131394e+18,frame_15439.jpeg,4002.0,88.0,-6960.0,1
1.6461509421874478e+18,frame_15440.jpeg,4014.0,466.0,-6843.0,1
1.6461509422335194e+18,frame_15441.jpeg,3915.0,-105.0,-7277.0,1
1.6461509422885043e+18,frame_15442.jpeg,3850.0,120.0,-6854.0,1
1.6461509423386532e+18,frame_15443.jpeg,3852.0,139.0,-7069.0,1
1.646150942387422e+18,frame_15444.jpeg,3792.0,143.0,-7144.0,1
1.6461509424376978e+18,frame_15445.jpeg,3852.0,34.0,-7050.0,1
1.646150942488067e+18,frame_15446.jpeg,3834.0,134.0,-6847.0,1
1.646150942537045e+18,frame_15447.jpeg,3923.0,173.0,-7077.0,1
1.6461509425875052e+18,frame_15448.jpeg,3822.0,280.0,-6892.0,1
1.64615094263731e+18,frame_15449.jpeg,3987.0,277.0,-6861.0,1
1.6461509426858586e+18,frame_15450.jpeg,3886.0,228.0,-6843.0,1
1.6461509427362545e+18,frame_15451.jpeg,3760.0,249.0,-6658.0,1
1.6461509427871542e+18,frame_15452.jpeg,3917.0,208.0,-7012.0,1
1.6461509428411118e+18,frame_15453.jpeg,4055.0,114.0,-6937.0,1
1.6461509428875174e+18,frame_15454.jpeg,4227.0,214.0,-7178.0,1
1.6461509429379174e+18,frame_15455.jpeg,3891.0,90.0,-7088.0,1
1.6461509429875026e+18,frame_15456.jpeg,3920.0,243.0,-6946.0,1
1.646150943037657e+18,frame_15457.jpeg,4182.0,139.0,-7267.0,1
1.6461509430857966e+18,frame_15458.jpeg,3839.0,249.0,-6605.0,1
1.6461509431407752e+18,frame_15459.jpeg,4040.0,389.0,-7038.0,1
1.6461509431868982e+18,frame_15460.jpeg,3809.0,169.0,-6795.0,1
1.6461509432415222e+18,frame_15461.jpeg,4113.0,433.0,-6827.0,1
1.6461509432856476e+18,frame_15462.jpeg,3899.0,206.0,-6885.0,1
1.646150943342798e+18,frame_15463.jpeg,4142.0,244.0,-6981.0,1
1.646150943386859e+18,frame_15464.jpeg,4002.0,53.0,-6991.0,1
1.6461509434421325e+18,frame_15465.jpeg,3902.0,757.0,-6802.0,1
1.6461509434857848e+18,frame_15466.jpeg,4012.0,420.0,-7200.0,1
1.6461509435380844e+18,frame_15467.jpeg,4280.0,646.0,-6952.0,1
1.6461509435860992e+18,frame_15468.jpeg,4470.0,831.0,-7754.0,1
1.6461509497486986e+18,frame_15591.jpeg,4014.0,-863.0,-6690.0,1
1.6461509497952192e+18,frame_15592.jpeg,4351.0,-740.0,-6763.0,1
1.6461509498460785e+18,frame_15593.jpeg,4272.0,-686.0,-6652.0,1
1.6461509498963205e+18,frame_15594.jpeg,4644.0,-640.0,-6769.0,1
1.646150949946152e+18,frame_15595.jpeg,4479.0,-415.0,-6534.0,1
1.6461509499966313e+18,frame_15596.jpeg,4406.0,-597.0,-6667.0,1
1.6461509500458104e+18,frame_15597.jpeg,4343.0,-560.0,-6697.0,1
1.6461509500964716e+18,frame_15598.jpeg,4269.0,-547.0,-6556.0,1
1.646150950148551e+18,frame_15599.jpeg,4385.0,-357.0,-6617.0,1
1.6461509501962214e+18,frame_15600.jpeg,4375.0,-407.0,-6616.0,1
1.6461509502493169e+18,frame_15601.jpeg,4796.0,-350.0,-6706.0,1
1.6461509503013578e+18,frame_15602.jpeg,4679.0,-516.0,-6550.0,1
1.6461509503499034e+18,frame_15603.jpeg,5217.0,-486.0,-6071.0,1
1.6461509504013834e+18,frame_15604.jpeg,5055.0,-912.0,-5856.0,1
1.6461509504463455e+18,frame_15605.jpeg,5187.0,-1146.0,-5875.0,1
1.6461509505015388e+18,frame_15606.jpeg,4867.0,-1242.0,-6285.0,1
1.6461509505471793e+18,frame_15607.jpeg,5073.0,-1624.0,-6140.0,1
1.646150950597949e+18,frame_15608.jpeg,4925.0,-1536.0,-6302.0,1
1.6461509506490588e+18,frame_15609.jpeg,4411.0,-1079.0,-5693.0,1
1.6461509507050348e+18,frame_15610.jpeg,5380.0,-1294.0,-5673.0,1
1.6461509507495977e+18,frame_15611.jpeg,5412.0,-1179.0,-6131.0,1
1.64615095080214e+18,frame_15612.jpeg,4751.0,-1218.0,-6147.0,1
1.6461509508495073e+18,frame_15613.jpeg,4693.0,-1525.0,-6354.0,1
1.6461509508999194e+18,frame_15614.jpeg,4900.0,-1357.0,-6245.0,1
1.6461509509444495e+18,frame_15615.jpeg,4730.0,-1375.0,-6200.0,1
1.6461509509966198e+18,frame_15616.jpeg,4672.0,-1342.0,-6294.0,1
1.6461509510436434e+18,frame_15617.jpeg,4643.0,-1497.0,-6344.0,1
1.6461509510997025e+18,frame_15618.jpeg,4617.0,-1383.0,-6351.0,1
1.6461509511507205e+18,frame_15619.jpeg,4920.0,-1256.0,-6005.0,1
1.6461509512005466e+18,frame_15620.jpeg,4916.0,-1436.0,-6084.0,1
1.6461509512520374e+18,frame_15621.jpeg,5102.0,-1353.0,-6002.0,1
1.6461509512991882e+18,frame_15622.jpeg,4964.0,-1334.0,-6115.0,1
1.6461509513461903e+18,frame_15623.jpeg,5019.0,-1406.0,-6078.0,1
1.6461509514015132e+18,frame_15624.jpeg,4942.0,-1329.0,-6086.0,1
1.646150951448658e+18,frame_15625.jpeg,4709.0,-1353.0,-6241.0,1
1.6461509515000177e+18,frame_15626.jpeg,4975.0,-1342.0,-6181.0,1
1.6461509515530547e+18,frame_15627.jpeg,4750.0,-1425.0,-6395.0,1
1.6461509515972006e+18,frame_15628.jpeg,4492.0,-1435.0,-6306.0,1
1.6461509516538998e+18,frame_15629.jpeg,4718.0,-1398.0,-6479.0,1
1.646150951699724e+18,frame_15630.jpeg,4398.0,-1279.0,-6422.0,1
1.6461509517520102e+18,frame_15631.jpeg,4440.0,-1219.0,-6481.0,1
1.6461509517980954e+18,frame_15632.jpeg,4557.0,-1467.0,-6474.0,1
1.6461509518530578e+18,frame_15633.jpeg,4491.0,-1806.0,-6373.0,1
1.646150951901911e+18,frame_15634.jpeg,4535.0,-1372.0,-6348.0,1
1.6461509519492204e+18,frame_15635.jpeg,4541.0,-1367.0,-6214.0,1
1.6461509519984847e+18,frame_15636.jpeg,4803.0,-1399.0,-6434.0,1
1.646150952053502e+18,frame_15637.jpeg,4874.0,-1280.0,-6219.0,1
1.6461509521001303e+18,frame_15638.jpeg,4626.0,-1433.0,-6582.0,1
1.6461509521535608e+18,frame_15639.jpeg,4541.0,-1255.0,-6366.0,1
1.6461509521974856e+18,frame_15640.jpeg,3998.0,-1539.0,-6530.0,1
1.6461509522527114e+18,frame_15641.jpeg,4511.0,-1423.0,-6553.0,1
1.646150952296778e+18,frame_15642.jpeg,4654.0,-1474.0,-6521.0,1
1.6461509523532257e+18,frame_15643.jpeg,4719.0,-1179.0,-6490.0,1
1.6461509523975782e+18,frame_15644.jpeg,4366.0,-1365.0,-6606.0,1
1.6461509524530916e+18,frame_15645.jpeg,4189.0,-1470.0,-6462.0,1
1.6461509525017754e+18,frame_15646.jpeg,4265.0,-1431.0,-6366.0,1
