timestamp,a_right_backPose,b_right_backPose,c_right_backPose, ASSEMBLY1_BIMANUAL
1.6461488369241933e+18,-6213.0,2268.0,-7051.0,1
1.6461488369795896e+18,-7107.0,-312.0,-2521.0,1
1.6461488370249385e+18,-6131.0,-1564.0,-1028.0,1
1.6461488370821194e+18,-4983.0,-2230.0,-1216.0,1
1.6461488371247196e+18,-5740.0,-1926.0,-1689.0,1
1.6461488371772362e+18,-6132.0,-1532.0,-2772.0,1
1.6461488372297997e+18,-7803.0,-1681.0,-4134.0,1
1.6461488372790915e+18,-8042.0,-1450.0,-2660.0,1
1.6461488373294267e+18,-8314.0,-1191.0,-2408.0,1
1.6461488373818726e+18,-7604.0,-1572.0,-2504.0,1
1.6461488374241513e+18,-7568.0,-2294.0,-2220.0,1
1.6461488374798508e+18,-7424.0,-1679.0,-3412.0,1
1.6461488375269908e+18,-7844.0,-1864.0,-3122.0,1
1.646148837578914e+18,-6883.0,-1664.0,-2948.0,1
1.646148837626729e+18,-5811.0,-1504.0,-2511.0,1
1.6461488376781696e+18,-6349.0,-1560.0,-2723.0,1
1.6461488377276639e+18,-9105.0,-337.0,-1461.0,1
1.6461488377791562e+18,-8807.0,-703.0,-1720.0,1
1.6461488378249503e+18,-8961.0,-336.0,-1243.0,1
1.6461488378800246e+18,-8568.0,-347.0,-700.0,1
1.6461488379267986e+18,-9682.0,734.0,-767.0,1
1.6461488379775667e+18,-8340.0,-85.0,-1370.0,1
1.6461488380245573e+18,-7726.0,-736.0,-2350.0,1
1.6461488380766152e+18,-7238.0,-1766.0,-3030.0,1
1.646148838130105e+18,-7106.0,-1370.0,-2821.0,1
1.64614883817441e+18,-7465.0,-358.0,-2172.0,1
1.6461488382324728e+18,-6816.0,-404.0,-2737.0,1
1.6461488382790653e+18,-5798.0,356.0,-1940.0,1
1.646148838300226e+18,-5701.0,529.0,-2019.0,1
1.6461488383648028e+18,-5687.0,689.0,-2105.0,1
1.646148838430852e+18,-6139.0,950.0,-2619.0,1
1.6461488384775066e+18,-8978.0,2526.0,-3270.0,1
1.6461488385320942e+18,-8063.0,2560.0,-2265.0,1
1.6461488385794196e+18,-8019.0,2837.0,-1202.0,1
1.646148838631283e+18,-7877.0,2735.0,137.0,1
1.6461488386748964e+18,-7770.0,3174.0,721.0,1
1.6461488387295962e+18,-7410.0,3281.0,1364.0,1
1.6461488387787686e+18,-7240.0,3346.0,1656.0,1
1.64614883882795e+18,-7350.0,3579.0,2132.0,1
1.6461488388786097e+18,-7541.0,4060.0,2581.0,1
1.64614883893165e+18,-7482.0,4260.0,2917.0,1
1.6461488389758863e+18,-7327.0,4390.0,2968.0,1
1.646148839031724e+18,-6767.0,4431.0,2764.0,1
1.6461488390745303e+18,-6443.0,4328.0,2803.0,1
1.64614883913277e+18,-6159.0,4480.0,3027.0,1
1.6461488391764915e+18,-6252.0,4535.0,3296.0,1
1.6461488392318088e+18,-6154.0,4449.0,3651.0,1
1.6461488392741796e+18,-5733.0,4534.0,4013.0,1
1.6461488393316155e+18,-5874.0,4555.0,4260.0,1
1.6461488393770248e+18,-6046.0,4580.0,4339.0,1
1.6461488394326518e+18,-6081.0,4583.0,4291.0,1
1.6461488394801992e+18,-6097.0,4417.0,4207.0,1
1.646148839532975e+18,-6095.0,4684.0,3530.0,1
1.6461488395817236e+18,-6147.0,3962.0,3326.0,1
1.646148839631104e+18,-5328.0,4315.0,4331.0,1
1.6461488396782728e+18,-5451.0,4052.0,3950.0,1
1.646148839733019e+18,-5801.0,3712.0,3697.0,1
1.646148839783133e+18,-6030.0,4201.0,4266.0,1
1.646148839833452e+18,-6041.0,4010.0,4460.0,1
1.6461488398850926e+18,-5934.0,4160.0,4806.0,1
1.6461488399289126e+18,-5632.0,3674.0,4296.0,1
1.6461488399842998e+18,-5698.0,3770.0,4018.0,1
1.6461488400290888e+18,-6077.0,4023.0,4112.0,1
1.646148840085304e+18,-6341.0,3693.0,4051.0,1
1.6461488401339994e+18,-6680.0,3845.0,3800.0,1
1.646148840179247e+18,-6839.0,3587.0,3751.0,1
1.6461488402314358e+18,-6195.0,4664.0,3948.0,1
1.6461488402825188e+18,-6762.0,3439.0,4194.0,1
1.6461488403316027e+18,-6524.0,2860.0,3115.0,1
1.6461488403814991e+18,-6642.0,3723.0,3610.0,1
1.6461488404323315e+18,-6756.0,3924.0,3991.0,1
1.6461488404832092e+18,-6681.0,2811.0,2948.0,1
1.646148840528576e+18,-6577.0,3405.0,3186.0,1
1.6461488405811433e+18,-6853.0,3559.0,2868.0,1
1.6461488406318738e+18,-7097.0,2939.0,2256.0,1
1.6461488406822088e+18,-7110.0,3797.0,2906.0,1
1.6461488407279846e+18,-7038.0,3552.0,3011.0,1
1.6461488407858575e+18,-7094.0,3492.0,2548.0,1
1.6461488408294697e+18,-6982.0,3479.0,2817.0,1
1.6461488408829233e+18,-6618.0,3183.0,2384.0,1
1.6461488409306867e+18,-6307.0,2563.0,1497.0,1
1.646148840981911e+18,-6277.0,2314.0,1848.0,1
1.6461488410299423e+18,-6000.0,2417.0,1615.0,1
1.6461488410839252e+18,-7924.0,3622.0,745.0,1
1.64614884112968e+18,-7642.0,3678.0,372.0,1
1.6461488411837245e+18,-7355.0,3590.0,-499.0,1
1.6461488412297905e+18,-8257.0,3738.0,-1683.0,1
1.6461488412829153e+18,-7251.0,3852.0,-1407.0,1
1.6461488413383014e+18,-7455.0,4399.0,-1695.0,1
1.64614884138184e+18,-8632.0,4948.0,-2483.0,1
1.6461488414398694e+18,-9199.0,4694.0,-2818.0,1
1.6461488414827658e+18,-7303.0,3943.0,-3064.0,1
1.6461488415338e+18,-5448.0,3755.0,-3058.0,1
1.646148841581904e+18,-7000.0,4153.0,-3835.0,1
