timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, BOLT_LEFT
1.6449325102982195e+18,-1147.0,8077.0,1478.0,1
1.644932510340388e+18,-1243.0,8244.0,1455.0,1
1.644932510405727e+18,-998.0,8096.0,1417.0,1
1.6449325104435845e+18,-987.0,8088.0,1425.0,1
1.6449325104939901e+18,-1183.0,8183.0,1548.0,1
1.6449325105551265e+18,-1196.0,8220.0,1578.0,1
1.644932510595393e+18,-1152.0,8193.0,1571.0,1
1.6449325106459796e+18,-1219.0,8302.0,1748.0,1
1.64493251069545e+18,-1183.0,8159.0,1762.0,1
1.6449325107422802e+18,-1619.0,8034.0,1803.0,1
1.6449325107966438e+18,-1307.0,7857.0,1738.0,1
1.6449325108413788e+18,-1304.0,8086.0,1879.0,1
1.6449325108956419e+18,-1482.0,7951.0,2154.0,1
1.6449325109421542e+18,-1428.0,7932.0,2074.0,1
1.644932510994774e+18,-1411.0,8072.0,1951.0,1
1.6449325110412626e+18,-1484.0,7831.0,1880.0,1
1.6449325110945812e+18,-1481.0,7988.0,2029.0,1
1.644932511142102e+18,-1506.0,7819.0,2104.0,1
1.6449325111955407e+18,-1651.0,7988.0,2095.0,1
1.6449325112404188e+18,-1641.0,7893.0,2146.0,1
1.644932511296522e+18,-1563.0,7858.0,1949.0,1
1.6449325113459932e+18,-1630.0,7987.0,1900.0,1
1.644932511382363e+18,-1554.0,8024.0,1984.0,1
1.6449325114536207e+18,-1494.0,7911.0,1968.0,1
1.6449325114960768e+18,-1495.0,8113.0,1670.0,1
1.644932511547248e+18,-1192.0,7900.0,1862.0,1
1.6449325115954906e+18,-1554.0,7998.0,2252.0,1
1.644932511647933e+18,-1484.0,8130.0,1962.0,1
1.6449325116947827e+18,-1458.0,7992.0,1875.0,1
1.6449325117472292e+18,-1374.0,7885.0,1944.0,1
1.6449325117942308e+18,-1299.0,7882.0,1886.0,1
1.6449325118449623e+18,-1309.0,8057.0,1877.0,1
1.6449325118954373e+18,-1241.0,8038.0,1880.0,1
1.644932511945529e+18,-1239.0,7980.0,1962.0,1
1.6449325119943037e+18,-1103.0,8093.0,1798.0,1
1.6449325120448e+18,-1112.0,8073.0,1906.0,1
1.6449325120954176e+18,-1213.0,8156.0,2033.0,1
1.6449325121490179e+18,-1252.0,8155.0,1924.0,1
1.6449325121948442e+18,-1216.0,7961.0,1661.0,1
1.644932512244476e+18,-1302.0,8098.0,1850.0,1
1.644932512295659e+18,-1352.0,8099.0,1818.0,1
1.6449325123492733e+18,-1399.0,7990.0,1767.0,1
1.6449325123945692e+18,-1291.0,8209.0,1737.0,1
1.6449325124453514e+18,-1393.0,7899.0,1818.0,1
1.6449325124962486e+18,-1511.0,8128.0,1713.0,1
1.644932512548988e+18,-1358.0,8065.0,1745.0,1
1.6449325125966523e+18,-1501.0,8019.0,1871.0,1
1.6449325126440922e+18,-1477.0,7922.0,2057.0,1
1.6449325126947005e+18,-1601.0,8016.0,2110.0,1
1.644932512747158e+18,-1493.0,7865.0,1657.0,1
1.644932512793623e+18,-1655.0,7837.0,1501.0,1
1.6449325128462241e+18,-1624.0,7978.0,1530.0,1
1.6449325128927716e+18,-1642.0,7910.0,1721.0,1
1.6449325129461379e+18,-1503.0,8001.0,2143.0,1
1.6449325129958543e+18,-1501.0,7991.0,1879.0,1
1.6449325130462438e+18,-1532.0,8083.0,1835.0,1
1.644932513092745e+18,-1547.0,7967.0,2055.0,1
1.6449325131456297e+18,-1395.0,8038.0,1628.0,1
1.644932513206342e+18,-1431.0,8094.0,1312.0,1
1.6449325132463667e+18,-1413.0,7868.0,1404.0,1
1.64493251329744e+18,-1364.0,8123.0,1374.0,1
1.644932513350589e+18,-1358.0,8282.0,1949.0,1
1.6449325134014346e+18,-1401.0,8309.0,1444.0,1
1.644932513445686e+18,-1437.0,7943.0,1488.0,1
1.6449325134970066e+18,-1107.0,8352.0,1511.0,1
1.6449325135455421e+18,-1285.0,7890.0,1742.0,1
1.6449325135967168e+18,-1510.0,7975.0,1692.0,1
1.644932513645255e+18,-1149.0,8234.0,1670.0,1
1.6449325136983153e+18,-1245.0,8043.0,1610.0,1
1.6449325137465065e+18,-1435.0,8026.0,1689.0,1
1.6449325138014216e+18,-1184.0,8120.0,1566.0,1
1.6449325138463199e+18,-1280.0,8066.0,1684.0,1
1.644932513897437e+18,-1521.0,8097.0,2048.0,1
1.6449325139466895e+18,-1231.0,8427.0,1534.0,1
1.6449325140017203e+18,-1400.0,8006.0,1636.0,1
1.644932514045738e+18,-1378.0,8127.0,1733.0,1
1.6449325140970168e+18,-1408.0,7749.0,1866.0,1
1.6449325141447378e+18,-1495.0,8075.0,1947.0,1
1.6449325142003996e+18,-1372.0,8015.0,1945.0,1
1.6449325142457247e+18,-1329.0,7895.0,1990.0,1
1.6449325142965263e+18,-1384.0,8056.0,1840.0,1
1.6449325143455316e+18,-1251.0,7889.0,1862.0,1
1.6449325143987402e+18,-1278.0,8040.0,1956.0,1
1.6449325144525606e+18,-1194.0,8125.0,1967.0,1
1.6449325144991877e+18,-1173.0,7967.0,2010.0,1
1.6449325145469885e+18,-1242.0,8127.0,1962.0,1
1.6449325145999304e+18,-1082.0,8016.0,2082.0,1
1.6449325146456128e+18,-1163.0,8032.0,1837.0,1
1.6449325147009915e+18,-1103.0,8080.0,1963.0,1
1.6449325147491492e+18,-926.0,8224.0,1553.0,1
1.644932514801276e+18,-1264.0,8097.0,1540.0,1
1.6449325148518728e+18,-1007.0,8231.0,1180.0,1
1.644932514898377e+18,-796.0,8157.0,2300.0,1
1.6449325149485926e+18,-1012.0,8521.0,2304.0,1
1.6449325149988849e+18,-1213.0,8244.0,1837.0,1
1.6449325150499126e+18,-1450.0,8311.0,1093.0,1
1.6449325150972844e+18,-1239.0,8053.0,796.0,1
1.6449325151537126e+18,-1169.0,8150.0,1198.0,1
1.6449325151993403e+18,-1770.0,8598.0,895.0,1
1.6449325152514365e+18,-1211.0,9732.0,-349.0,1
1.644932515298535e+18,-387.0,10181.0,720.0,1
1.6449325153497646e+18,1116.0,8890.0,102.0,1
1.644932515399019e+18,863.0,6840.0,4693.0,1
1.6449325154512246e+18,2192.0,6247.0,5647.0,1
1.6449325154997335e+18,745.0,4347.0,6498.0,1
