timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, DELIVERY_RIGHT
1.6449324611819374e+18,634.0,-700.0,8426.0,1
1.6449324612330194e+18,669.0,-703.0,8376.0,1
1.6449324612848707e+18,462.0,-251.0,8616.0,1
1.644932461332404e+18,1377.0,-204.0,7605.0,1
1.6449324613834404e+18,1341.0,598.0,7877.0,1
1.644932461428767e+18,1528.0,-191.0,8030.0,1
1.644932461483679e+18,1046.0,1067.0,8327.0,1
1.6449324615417196e+18,927.0,1337.0,8291.0,1
1.6449324615837501e+18,909.0,1538.0,8311.0,1
1.6449324616309466e+18,1073.0,1163.0,8099.0,1
1.6449324616842263e+18,917.0,1620.0,7657.0,1
1.6449324617324672e+18,979.0,711.0,7929.0,1
1.6449324617835016e+18,674.0,729.0,7732.0,1
1.6449324618317842e+18,511.0,2516.0,7672.0,1
1.6449324618847992e+18,258.0,1167.0,8155.0,1
1.6449324619330563e+18,536.0,2837.0,8571.0,1
1.6449324619837494e+18,767.0,2014.0,8516.0,1
1.6449324620320886e+18,1277.0,3522.0,7605.0,1
1.6449324620848095e+18,1228.0,4621.0,6504.0,1
1.6449324621332027e+18,1288.0,2034.0,7118.0,1
1.6449324621842857e+18,1057.0,1956.0,7992.0,1
1.644932462231598e+18,833.0,1614.0,8536.0,1
1.644932462282369e+18,984.0,1388.0,8577.0,1
1.6449324623332444e+18,1059.0,1843.0,7696.0,1
1.6449324623820114e+18,584.0,900.0,7879.0,1
1.6449324624326948e+18,235.0,2394.0,7557.0,1
1.644932462482297e+18,-102.0,2481.0,7720.0,1
1.6449324625374733e+18,-317.0,2978.0,6942.0,1
1.6449324625860966e+18,841.0,808.0,6456.0,1
1.6449324626329004e+18,1805.0,-1226.0,6956.0,1
1.6449324626822815e+18,2184.0,-1869.0,7511.0,1
1.644932462732749e+18,1110.0,-3952.0,7484.0,1
1.6449324627842038e+18,-496.0,-2877.0,9863.0,1
1.6449324628351068e+18,-1308.0,-5811.0,9711.0,1
1.6449324628832627e+18,-619.0,-1465.0,9054.0,1
1.6449324629337876e+18,120.0,-2095.0,8671.0,1
1.6449324629821353e+18,378.0,-580.0,9568.0,1
1.6449324630336474e+18,405.0,503.0,7622.0,1
1.6449324630821038e+18,265.0,1499.0,6355.0,1
1.6449324631339807e+18,-687.0,2395.0,6781.0,1
1.6449324631837197e+18,-617.0,2429.0,7904.0,1
1.6449324632340626e+18,441.0,824.0,8385.0,1
1.6449324632833244e+18,603.0,68.0,8424.0,1
1.644932463334413e+18,70.0,2987.0,8258.0,1
1.6449324633823972e+18,345.0,650.0,8505.0,1
1.6449324634343867e+18,159.0,1215.0,8259.0,1
1.6449324634855514e+18,364.0,2250.0,7937.0,1
1.644932463534434e+18,23.0,2677.0,8494.0,1
1.644932463584486e+18,514.0,2372.0,8051.0,1
1.6449324636343933e+18,1379.0,2103.0,7431.0,1
1.6449324636827215e+18,1310.0,4417.0,7218.0,1
1.644932463734854e+18,912.0,3460.0,7500.0,1
1.6449324637826964e+18,1097.0,4384.0,6285.0,1
1.6449324638322373e+18,1116.0,3173.0,6686.0,1
1.644932463883676e+18,1499.0,542.0,8028.0,1
1.6449324639374467e+18,4284.0,2982.0,5185.0,1
1.6449324639834783e+18,3697.0,2060.0,6085.0,1
1.6449324640354988e+18,-1920.0,4368.0,6545.0,1
1.6449324640906637e+18,-2076.0,5225.0,5583.0,1
