timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, BOLT_LEFT
1.6450220587691523e+18,frame_7007.jpeg,9509.0,12.0,544.0,1
1.6450220588181742e+18,frame_7008.jpeg,8770.0,1243.0,467.0,1
1.6450220588682225e+18,frame_7009.jpeg,10187.0,1738.0,-145.0,1
1.6450220589164664e+18,frame_7010.jpeg,9230.0,1878.0,598.0,1
1.645022058964858e+18,frame_7011.jpeg,8481.0,2575.0,1283.0,1
1.6450220590185477e+18,frame_7012.jpeg,8076.0,3851.0,1656.0,1
1.6450220590659075e+18,frame_7013.jpeg,7921.0,4013.0,1329.0,1
1.6450220591169183e+18,frame_7014.jpeg,8103.0,5387.0,1050.0,1
1.6450220591701852e+18,frame_7015.jpeg,7414.0,5179.0,372.0,1
1.6450220592163026e+18,frame_7016.jpeg,6458.0,3378.0,-376.0,1
1.6450220592701343e+18,frame_7017.jpeg,5894.0,1153.0,-1472.0,1
1.645022059318172e+18,frame_7018.jpeg,4692.0,-955.0,-1228.0,1
1.6450220593665062e+18,frame_7019.jpeg,4789.0,-2881.0,-1129.0,1
1.6450220594221763e+18,frame_7020.jpeg,4381.0,-3478.0,-1603.0,1
1.645022059468463e+18,frame_7021.jpeg,4558.0,-3318.0,-1136.0,1
1.6450220595226918e+18,frame_7022.jpeg,7019.0,-4118.0,-1478.0,1
1.6450220595659466e+18,frame_7023.jpeg,8206.0,-3801.0,-1002.0,1
1.6450220596217357e+18,frame_7024.jpeg,10051.0,-2493.0,-1384.0,1
1.6450220596679322e+18,frame_7025.jpeg,10700.0,-1453.0,-1446.0,1
1.6450220597181463e+18,frame_7026.jpeg,8658.0,-413.0,-1149.0,1
1.6450220597663808e+18,frame_7027.jpeg,10190.0,1496.0,-488.0,1
1.6450220598219917e+18,frame_7028.jpeg,8982.0,2296.0,344.0,1
1.6450220598653524e+18,frame_7029.jpeg,8551.0,3036.0,855.0,1
1.645022059921891e+18,frame_7030.jpeg,8793.0,4364.0,1798.0,1
1.6450220599702208e+18,frame_7031.jpeg,7681.0,3814.0,1495.0,1
1.6450220600213258e+18,frame_7032.jpeg,8593.0,4592.0,1234.0,1
1.6450220600651313e+18,frame_7033.jpeg,7483.0,4404.0,1285.0,1
1.6450220601216412e+18,frame_7034.jpeg,6760.0,3478.0,1076.0,1
1.6450220601655314e+18,frame_7035.jpeg,6211.0,2186.0,603.0,1
1.6450220602221673e+18,frame_7036.jpeg,4542.0,169.0,-460.0,1
1.6450220602665418e+18,frame_7037.jpeg,4081.0,-1161.0,-366.0,1
1.6450220603176315e+18,frame_7038.jpeg,5169.0,-2433.0,-817.0,1
1.6450220603699796e+18,frame_7039.jpeg,4081.0,-2935.0,-950.0,1
1.6450220604203855e+18,frame_7040.jpeg,6921.0,-3268.0,-1282.0,1
1.645022060466183e+18,frame_7041.jpeg,9640.0,-2820.0,-2024.0,1
1.6450220605210972e+18,frame_7042.jpeg,11814.0,-2664.0,-2492.0,1
1.6450220605723617e+18,frame_7043.jpeg,10200.0,-1095.0,-1692.0,1
1.6450220606179139e+18,frame_7044.jpeg,8597.0,-11.0,-315.0,1
1.6450220606704044e+18,frame_7045.jpeg,9830.0,2193.0,41.0,1
1.6450220607232532e+18,frame_7046.jpeg,9699.0,3182.0,382.0,1
1.645022060766957e+18,frame_7047.jpeg,10301.0,5092.0,1564.0,1
1.6450220608219756e+18,frame_7048.jpeg,8778.0,5130.0,1959.0,1
1.6450220608711542e+18,frame_7049.jpeg,8160.0,4603.0,1588.0,1
1.645022060920667e+18,frame_7050.jpeg,6290.0,3847.0,1770.0,1
1.645022060974119e+18,frame_7051.jpeg,5521.0,2553.0,1671.0,1
1.6450220610239654e+18,frame_7052.jpeg,3797.0,1119.0,663.0,1
1.6450220610709706e+18,frame_7053.jpeg,4132.0,35.0,-147.0,1
1.645022061116446e+18,frame_7054.jpeg,4916.0,-2098.0,-550.0,1
1.6450220611712018e+18,frame_7055.jpeg,5008.0,-3397.0,-1254.0,1
1.645022061221318e+18,frame_7056.jpeg,7559.0,-4017.0,-1905.0,1
1.6450220612695578e+18,frame_7057.jpeg,10497.0,-3403.0,-1959.0,1
1.6450220613192271e+18,frame_7058.jpeg,10062.0,-2885.0,-2290.0,1
1.6450220613732744e+18,frame_7059.jpeg,8314.0,-709.0,-1750.0,1
1.6450220614222766e+18,frame_7060.jpeg,9202.0,929.0,-683.0,1
1.6450220614706964e+18,frame_7061.jpeg,11110.0,2748.0,-745.0,1
1.6450220615234593e+18,frame_7062.jpeg,10238.0,3839.0,150.0,1
1.6450220615725967e+18,frame_7063.jpeg,9057.0,3296.0,-243.0,1
1.6450220616143112e+18,frame_7064.jpeg,9622.0,3911.0,-82.0,1
1.645022061674171e+18,frame_7065.jpeg,8026.0,3856.0,811.0,1
1.6450220617198991e+18,frame_7066.jpeg,7460.0,4033.0,870.0,1
1.6450220617713882e+18,frame_7067.jpeg,5929.0,4128.0,766.0,1
1.6450220618215987e+18,frame_7068.jpeg,6350.0,2265.0,-344.0,1
1.6450220618695956e+18,frame_7069.jpeg,5490.0,1096.0,-394.0,1
1.6450220619170908e+18,frame_7070.jpeg,5408.0,291.0,-394.0,1
1.645022061973977e+18,frame_7071.jpeg,5274.0,-1703.0,-89.0,1
1.6450220620193882e+18,frame_7072.jpeg,3945.0,-3456.0,-1367.0,1
1.6450220620739192e+18,frame_7073.jpeg,4644.0,-4701.0,-2927.0,1
1.645022062119911e+18,frame_7074.jpeg,6995.0,-3440.0,-2441.0,1
1.6450220621747407e+18,frame_7075.jpeg,7946.0,-3187.0,-2384.0,1
1.6450220622183201e+18,frame_7076.jpeg,9592.0,-3072.0,-3302.0,1
1.6450220622667384e+18,frame_7077.jpeg,11197.0,-1125.0,-3003.0,1
1.6450220623195174e+18,frame_7078.jpeg,9804.0,489.0,-917.0,1
1.6450220623752517e+18,frame_7079.jpeg,10118.0,2754.0,-693.0,1
1.6450220624179162e+18,frame_7080.jpeg,9549.0,3571.0,546.0,1
1.645022062472709e+18,frame_7081.jpeg,9774.0,4049.0,1032.0,1
1.6450220625228165e+18,frame_7082.jpeg,9040.0,4419.0,1512.0,1
1.645022062573532e+18,frame_7083.jpeg,8321.0,4270.0,1560.0,1
1.6450220626192448e+18,frame_7084.jpeg,7381.0,4645.0,1496.0,1
1.6450220626742057e+18,frame_7085.jpeg,5413.0,3675.0,1375.0,1
1.6450220627247603e+18,frame_7086.jpeg,5178.0,1668.0,-121.0,1
1.6450220627638116e+18,frame_7087.jpeg,5132.0,958.0,-81.0,1
1.6450220628243274e+18,frame_7088.jpeg,6435.0,-1033.0,-78.0,1
1.6450220628712604e+18,frame_7089.jpeg,6116.0,-2362.0,-1057.0,1
1.6450220629209748e+18,frame_7090.jpeg,3509.0,-3584.0,-2098.0,1
1.6450220629706655e+18,frame_7091.jpeg,3895.0,-4838.0,-3331.0,1
1.6450220630230712e+18,frame_7092.jpeg,7957.0,-3401.0,-3307.0,1
1.6450220630732639e+18,frame_7093.jpeg,6688.0,-3910.0,-2858.0,1
1.645022063123988e+18,frame_7094.jpeg,7202.0,-3418.0,-3938.0,1
1.6450220631697848e+18,frame_7095.jpeg,8359.0,-2368.0,-3476.0,1
1.6450220632238e+18,frame_7096.jpeg,10461.0,-1092.0,-2915.0,1
1.6450220632689984e+18,frame_7097.jpeg,10131.0,261.0,-2592.0,1
1.645022063322868e+18,frame_7098.jpeg,9965.0,2389.0,-1104.0,1
1.6450220633736218e+18,frame_7099.jpeg,8857.0,2942.0,-178.0,1
1.645022063422481e+18,frame_7100.jpeg,10363.0,4287.0,941.0,1
1.645022063474073e+18,frame_7101.jpeg,9278.0,4913.0,1800.0,1
1.645022063527112e+18,frame_7102.jpeg,7619.0,3893.0,635.0,1
1.645022063572968e+18,frame_7103.jpeg,6225.0,3367.0,1188.0,1
1.6450220636220536e+18,frame_7104.jpeg,6074.0,2670.0,804.0,1
1.6450220636719982e+18,frame_7105.jpeg,4001.0,785.0,-90.0,1
1.6450220637249672e+18,frame_7106.jpeg,5390.0,131.0,-465.0,1
1.6450220637683072e+18,frame_7107.jpeg,5355.0,-2087.0,144.0,1
1.645022063822948e+18,frame_7108.jpeg,4019.0,-3199.0,-1553.0,1
1.6450220638716644e+18,frame_7109.jpeg,2935.0,-4371.0,-3261.0,1
1.6450220639265285e+18,frame_7110.jpeg,6299.0,-4071.0,-3149.0,1
1.645022063972483e+18,frame_7111.jpeg,8687.0,-3379.0,-2643.0,1
1.6450220640230226e+18,frame_7112.jpeg,8933.0,-3573.0,-2941.0,1
1.6450220640716265e+18,frame_7113.jpeg,10954.0,-3699.0,-3366.0,1
1.6450220641213202e+18,frame_7114.jpeg,10550.0,-1596.0,-2473.0,1
1.6450220641723054e+18,frame_7115.jpeg,7197.0,-1054.0,-1839.0,1
1.645022064225356e+18,frame_7116.jpeg,7388.0,-912.0,-3052.0,1
1.6450220642778834e+18,frame_7117.jpeg,9977.0,846.0,-1279.0,1
1.6450220643226442e+18,frame_7118.jpeg,10614.0,2426.0,-461.0,1
1.6450220643779412e+18,frame_7119.jpeg,8296.0,1697.0,-123.0,1
1.6450220644262467e+18,frame_7120.jpeg,8702.0,1644.0,-264.0,1
1.645022064478405e+18,frame_7121.jpeg,9007.0,1667.0,269.0,1
1.6450220645220623e+18,frame_7122.jpeg,9572.0,1940.0,777.0,1
1.6450220645773714e+18,frame_7123.jpeg,10494.0,2111.0,1634.0,1
1.645022064626195e+18,frame_7124.jpeg,6818.0,1829.0,1526.0,1
1.6450220646765624e+18,frame_7125.jpeg,876.0,-1416.0,-930.0,1
1.645022064723023e+18,frame_7126.jpeg,-889.0,-2166.0,-2334.0,1
1.6450220647762947e+18,frame_7127.jpeg,1566.0,-1789.0,-714.0,1
1.6450220648263667e+18,frame_7128.jpeg,7354.0,-1143.0,37.0,1
1.6450220648771886e+18,frame_7129.jpeg,11633.0,1779.0,-800.0,1
1.6450220649224502e+18,frame_7130.jpeg,12714.0,4043.0,-471.0,1
1.645022064980279e+18,frame_7131.jpeg,11098.0,3676.0,-464.0,1
1.64502206502168e+18,frame_7132.jpeg,8788.0,2535.0,-770.0,1
1.6450220650782188e+18,frame_7133.jpeg,6524.0,1736.0,-768.0,1
1.6450220651234102e+18,frame_7134.jpeg,6685.0,2434.0,-603.0,1
1.645022065177178e+18,frame_7135.jpeg,7957.0,2398.0,-1386.0,1
1.6450220652245796e+18,frame_7136.jpeg,9730.0,2092.0,-686.0,1
1.6450220652754442e+18,frame_7137.jpeg,8750.0,980.0,-334.0,1
1.6450220653256159e+18,frame_7138.jpeg,6674.0,452.0,-856.0,1
1.6450220653989937e+18,frame_7139.jpeg,6017.0,113.0,-1262.0,1
1.6450220654233697e+18,frame_7140.jpeg,5313.0,-892.0,-2026.0,1
1.6450220654776717e+18,frame_7141.jpeg,5418.0,-3335.0,-2199.0,1
1.6450220655202941e+18,frame_7142.jpeg,6589.0,-4033.0,-1722.0,1
1.6450220655764493e+18,frame_7143.jpeg,5886.0,-4943.0,-1634.0,1
1.645022065628143e+18,frame_7144.jpeg,6764.0,-5061.0,-1947.0,1
1.6450220656763018e+18,frame_7145.jpeg,7966.0,-3646.0,-1008.0,1
1.645022065724922e+18,frame_7146.jpeg,7571.0,-2357.0,215.0,1
1.645022065776255e+18,frame_7147.jpeg,7752.0,-1157.0,1574.0,1
1.6450220658220995e+18,frame_7148.jpeg,7774.0,-1239.0,1257.0,1
1.6450220658758907e+18,frame_7149.jpeg,6599.0,-1380.0,1035.0,1
1.6450220659319424e+18,frame_7150.jpeg,6846.0,-535.0,473.0,1
1.645022065975515e+18,frame_7151.jpeg,8106.0,-575.0,346.0,1
1.6450220660270108e+18,frame_7152.jpeg,10159.0,-810.0,839.0,1
1.645022066075545e+18,frame_7153.jpeg,10609.0,-316.0,470.0,1
1.6450220661261071e+18,frame_7154.jpeg,9540.0,-1189.0,-823.0,1
1.6450220661764365e+18,frame_7155.jpeg,9017.0,-506.0,-2295.0,1
1.6450220662274865e+18,frame_7156.jpeg,8077.0,-941.0,-2452.0,1
1.6450220662752182e+18,frame_7157.jpeg,8286.0,-455.0,-3752.0,1
1.645022066326784e+18,frame_7158.jpeg,6869.0,-552.0,-4138.0,1
1.6450220663766664e+18,frame_7159.jpeg,5696.0,-675.0,-4145.0,1
1.645022066424786e+18,frame_7160.jpeg,5980.0,-355.0,-5167.0,1
1.6450220664771397e+18,frame_7161.jpeg,4265.0,-497.0,-6215.0,1
1.645022066526044e+18,frame_7162.jpeg,4551.0,-298.0,-6253.0,1
1.6450220665738908e+18,frame_7163.jpeg,4930.0,465.0,-5881.0,1
1.6450220666318252e+18,frame_7164.jpeg,3570.0,1696.0,-6286.0,1
