timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, SCREW_RIGHT
1.646147246410535e+18,frame_3297.jpeg,5985.0,-2012.0,-4873.0,1
1.646147246453585e+18,frame_3298.jpeg,6049.0,-2033.0,-4887.0,1
1.6461472465024517e+18,frame_3299.jpeg,5950.0,-2044.0,-5045.0,1
1.646147246552845e+18,frame_3300.jpeg,5989.0,-1947.0,-4808.0,1
1.646147246601178e+18,frame_3301.jpeg,6065.0,-1941.0,-4851.0,1
1.6461472466532736e+18,frame_3302.jpeg,5879.0,-1960.0,-4996.0,1
1.6461472467012736e+18,frame_3303.jpeg,6013.0,-1945.0,-4965.0,1
1.6461472467564646e+18,frame_3304.jpeg,5983.0,-1937.0,-4884.0,1
1.6461472468014129e+18,frame_3305.jpeg,6077.0,-1968.0,-4975.0,1
1.646147246854917e+18,frame_3306.jpeg,6099.0,-1996.0,-4881.0,1
1.646147246901868e+18,frame_3307.jpeg,6587.0,-2197.0,-5382.0,1
1.646147246952738e+18,frame_3308.jpeg,7298.0,-2536.0,-5865.0,1
1.6461472470026493e+18,frame_3309.jpeg,6748.0,-3145.0,-6278.0,1
1.6461472470645765e+18,frame_3310.jpeg,6681.0,-4177.0,-5653.0,1
1.6461472471040878e+18,frame_3311.jpeg,6188.0,-4526.0,-4292.0,1
1.6461472471566141e+18,frame_3312.jpeg,6461.0,-3652.0,-3860.0,1
1.6461472472007363e+18,frame_3313.jpeg,5380.0,-2036.0,-4029.0,1
1.6461472472526812e+18,frame_3314.jpeg,2888.0,-1687.0,-4361.0,1
1.6461472473065554e+18,frame_3315.jpeg,1923.0,-313.0,-4406.0,1
1.646147247355381e+18,frame_3316.jpeg,1585.0,1592.0,-5776.0,1
1.6461472474055214e+18,frame_3317.jpeg,1366.0,2706.0,-7318.0,1
1.6461472474511785e+18,frame_3318.jpeg,1898.0,3518.0,-8039.0,1
1.646147247505894e+18,frame_3319.jpeg,1231.0,3625.0,-8637.0,1
1.6461472475568115e+18,frame_3320.jpeg,811.0,2497.0,-9657.0,1
1.6461472476045617e+18,frame_3321.jpeg,1104.0,797.0,-8167.0,1
1.6461472476567593e+18,frame_3322.jpeg,1850.0,483.0,-7888.0,1
1.64614724770345e+18,frame_3323.jpeg,1871.0,620.0,-8164.0,1
1.646147247755684e+18,frame_3324.jpeg,2214.0,523.0,-7521.0,1
1.6461472478090227e+18,frame_3325.jpeg,1278.0,310.0,-7861.0,1
1.6461472478546166e+18,frame_3326.jpeg,1534.0,207.0,-7476.0,1
1.6461472479045647e+18,frame_3327.jpeg,2313.0,452.0,-7399.0,1
1.6461472479551933e+18,frame_3328.jpeg,2643.0,473.0,-7636.0,1
1.6461472480062523e+18,frame_3329.jpeg,2929.0,317.0,-7763.0,1
1.6461472480545165e+18,frame_3330.jpeg,2669.0,409.0,-7764.0,1
1.6461472481048343e+18,frame_3331.jpeg,2543.0,530.0,-7704.0,1
1.6461472481555315e+18,frame_3332.jpeg,2020.0,380.0,-7551.0,1
1.6461472482048494e+18,frame_3333.jpeg,2178.0,228.0,-7632.0,1
1.6461472482551908e+18,frame_3334.jpeg,2872.0,-111.0,-7475.0,1
1.646147248305831e+18,frame_3335.jpeg,3264.0,537.0,-7498.0,1
1.646147248356777e+18,frame_3336.jpeg,2835.0,254.0,-7502.0,1
1.6461472484050772e+18,frame_3337.jpeg,2036.0,217.0,-7509.0,1
1.646147248455321e+18,frame_3338.jpeg,2878.0,640.0,-7650.0,1
1.646147248505081e+18,frame_3339.jpeg,3378.0,233.0,-6805.0,1
1.646147248554416e+18,frame_3340.jpeg,2192.0,92.0,-7748.0,1
1.6461472486058499e+18,frame_3341.jpeg,2571.0,470.0,-7984.0,1
1.6461472486548623e+18,frame_3342.jpeg,1882.0,306.0,-7612.0,1
1.646147248706777e+18,frame_3343.jpeg,2225.0,161.0,-7958.0,1
1.646147248753438e+18,frame_3344.jpeg,2823.0,154.0,-7306.0,1
1.646147248807792e+18,frame_3345.jpeg,3238.0,536.0,-7361.0,1
1.6461472488595827e+18,frame_3346.jpeg,2508.0,118.0,-7819.0,1
1.6461472489065846e+18,frame_3347.jpeg,2131.0,79.0,-7852.0,1
1.6461472489583045e+18,frame_3348.jpeg,2647.0,976.0,-7256.0,1
1.6461472490068388e+18,frame_3349.jpeg,1992.0,783.0,-7925.0,1
1.6461472490594427e+18,frame_3350.jpeg,2388.0,1116.0,-7713.0,1
1.6461472491068393e+18,frame_3351.jpeg,1820.0,914.0,-7166.0,1
1.6461472491586399e+18,frame_3352.jpeg,2100.0,1299.0,-7443.0,1
1.6461472492063657e+18,frame_3353.jpeg,2282.0,1106.0,-7929.0,1
1.6461472492596367e+18,frame_3354.jpeg,2156.0,949.0,-7438.0,1
1.6461472493059174e+18,frame_3355.jpeg,2471.0,1023.0,-7495.0,1
1.6461472493583452e+18,frame_3356.jpeg,3130.0,1260.0,-7295.0,1
1.6461472494079503e+18,frame_3357.jpeg,1478.0,770.0,-7886.0,1
1.6461472494587246e+18,frame_3358.jpeg,1866.0,1153.0,-7597.0,1
1.6461472495054874e+18,frame_3359.jpeg,2383.0,1152.0,-7385.0,1
1.6461472495586826e+18,frame_3360.jpeg,2434.0,1073.0,-7405.0,1
1.6461472496042593e+18,frame_3361.jpeg,2466.0,1010.0,-8382.0,1
1.6461472496621455e+18,frame_3362.jpeg,1184.0,756.0,-7424.0,1
1.646147249704712e+18,frame_3363.jpeg,2100.0,1426.0,-7958.0,1
1.6461472497592753e+18,frame_3364.jpeg,2048.0,925.0,-7757.0,1
1.646147249808757e+18,frame_3365.jpeg,2333.0,980.0,-7540.0,1
1.6461472498576118e+18,frame_3366.jpeg,2330.0,1309.0,-7724.0,1
1.6461472499086702e+18,frame_3367.jpeg,2524.0,1309.0,-7432.0,1
1.6461472499584443e+18,frame_3368.jpeg,1695.0,660.0,-7927.0,1
1.64614725000861e+18,frame_3369.jpeg,2034.0,966.0,-7873.0,1
1.646147250058298e+18,frame_3370.jpeg,1677.0,1025.0,-7848.0,1
1.646147250108269e+18,frame_3371.jpeg,1904.0,1208.0,-7654.0,1
1.6461472501574328e+18,frame_3372.jpeg,1978.0,1233.0,-7721.0,1
1.6461472502089208e+18,frame_3373.jpeg,1738.0,1322.0,-7671.0,1
1.6461472502588065e+18,frame_3374.jpeg,1903.0,1246.0,-7609.0,1
1.6461473559464271e+18,frame_5480.jpeg,4409.0,-1520.0,-1587.0,1
1.6461473559464271e+18,frame_5481.jpeg,4409.0,-1520.0,-1587.0,1
1.6461473559464271e+18,frame_5482.jpeg,4409.0,-1520.0,-1587.0,1
1.6461473559464271e+18,frame_5483.jpeg,4409.0,-1520.0,-1587.0,1
1.6461473559464271e+18,frame_5484.jpeg,4409.0,-1520.0,-1587.0,1
1.6461473559464271e+18,frame_5485.jpeg,4409.0,-1520.0,-1587.0,1
1.6461473559464271e+18,frame_5486.jpeg,4409.0,-1520.0,-1587.0,1
1.6461473559464271e+18,frame_5487.jpeg,4409.0,-1520.0,-1587.0,1
1.6461473559464271e+18,frame_5488.jpeg,4409.0,-1520.0,-1587.0,1
1.646147356258954e+18,frame_5489.jpeg,4802.0,-1547.0,-1715.0,1
1.646147356258954e+18,frame_5490.jpeg,4802.0,-1547.0,-1715.0,1
1.646147356258954e+18,frame_5491.jpeg,4802.0,-1547.0,-1715.0,1
1.646147356258954e+18,frame_5492.jpeg,4802.0,-1547.0,-1715.0,1
1.6461473563622607e+18,frame_5493.jpeg,5220.0,-1551.0,-1833.0,1
1.6461473563622607e+18,frame_5494.jpeg,5220.0,-1551.0,-1833.0,1
1.6461473563622607e+18,frame_5495.jpeg,5220.0,-1551.0,-1833.0,1
1.6461473563622607e+18,frame_5496.jpeg,5220.0,-1551.0,-1833.0,1
1.646147356620723e+18,frame_5497.jpeg,5608.0,-1547.0,-1946.0,1
1.646147356620723e+18,frame_5498.jpeg,5608.0,-1547.0,-1946.0,1
1.6461473566370993e+18,frame_5499.jpeg,7175.0,-1318.0,-2418.0,1
1.6461473566544307e+18,frame_5500.jpeg,7567.0,-1244.0,-2580.0,1
1.6461473566544307e+18,frame_5501.jpeg,7567.0,-1244.0,-2580.0,1
1.6461473568703585e+18,frame_5502.jpeg,7921.0,-1171.0,-2767.0,1
1.6461473568703585e+18,frame_5503.jpeg,7921.0,-1171.0,-2767.0,1
1.646147356897561e+18,frame_5504.jpeg,8209.0,-1122.0,-2968.0,1
1.646147356897561e+18,frame_5505.jpeg,8209.0,-1122.0,-2968.0,1
1.6461473570552502e+18,frame_5506.jpeg,8412.0,-1117.0,-3176.0,1
1.6461473570552502e+18,frame_5507.jpeg,8412.0,-1117.0,-3176.0,1
1.646147357068204e+18,frame_5508.jpeg,8561.0,-1144.0,-3380.0,1
1.6461473571745974e+18,frame_5509.jpeg,8691.0,1355.0,-5011.0,1
1.6461473571745974e+18,frame_5510.jpeg,8691.0,1355.0,-5011.0,1
1.6461473571745974e+18,frame_5511.jpeg,8691.0,1355.0,-5011.0,1
1.6461473573835686e+18,frame_5512.jpeg,8139.0,1429.0,-4981.0,1
1.6461473573835686e+18,frame_5513.jpeg,8139.0,1429.0,-4981.0,1
1.6461473573835686e+18,frame_5514.jpeg,8139.0,1429.0,-4981.0,1
1.6461473575003607e+18,frame_5515.jpeg,7485.0,1379.0,-4838.0,1
1.6461473575003607e+18,frame_5516.jpeg,7485.0,1379.0,-4838.0,1
1.646147357546388e+18,frame_5517.jpeg,7412.0,1450.0,-4468.0,1
1.646147357546388e+18,frame_5518.jpeg,7412.0,1450.0,-4468.0,1
1.6461473576677105e+18,frame_5519.jpeg,7365.0,995.0,-2401.0,1
1.6461473576935805e+18,frame_5520.jpeg,8018.0,-316.0,-483.0,1
1.6461473577416317e+18,frame_5521.jpeg,7513.0,-596.0,-1670.0,1
1.6461473577929882e+18,frame_5522.jpeg,7433.0,-512.0,-2689.0,1
1.646147357842406e+18,frame_5523.jpeg,7390.0,-550.0,-2282.0,1
1.6461473578776305e+18,frame_5524.jpeg,8014.0,-544.0,-1911.0,1
1.6461473579491374e+18,frame_5525.jpeg,8118.0,-518.0,-1972.0,1
1.6461473579491374e+18,frame_5526.jpeg,8118.0,-518.0,-1972.0,1
1.6461473581171151e+18,frame_5527.jpeg,8095.0,-527.0,-2041.0,1
1.6461473581171151e+18,frame_5528.jpeg,8095.0,-527.0,-2041.0,1
1.6461473581183455e+18,frame_5529.jpeg,7974.0,-621.0,-2215.0,1
1.6461473581660285e+18,frame_5530.jpeg,7848.0,-663.0,-2367.0,1
1.6461473583089508e+18,frame_5531.jpeg,7699.0,-657.0,-2581.0,1
1.6461473583089508e+18,frame_5532.jpeg,7699.0,-657.0,-2581.0,1
1.646147358344502e+18,frame_5533.jpeg,7401.0,-627.0,-3050.0,1
1.6461473583932595e+18,frame_5534.jpeg,7250.0,-599.0,-3259.0,1
1.6461473584300524e+18,frame_5535.jpeg,7116.0,-578.0,-3407.0,1
1.6461473584525957e+18,frame_5536.jpeg,6993.0,-572.0,-3513.0,1
1.6461473584525957e+18,frame_5537.jpeg,6993.0,-572.0,-3513.0,1
1.6461473586653893e+18,frame_5538.jpeg,6863.0,-573.0,-3586.0,1
1.6461473586653893e+18,frame_5539.jpeg,6863.0,-573.0,-3586.0,1
1.6461473586653893e+18,frame_5540.jpeg,6863.0,-573.0,-3586.0,1
1.6461473587453033e+18,frame_5541.jpeg,6740.0,-575.0,-3635.0,1
1.6461473587453033e+18,frame_5542.jpeg,6740.0,-575.0,-3635.0,1
1.646147358879587e+18,frame_5543.jpeg,6593.0,-597.0,-3616.0,1
1.6461473589000645e+18,frame_5544.jpeg,6600.0,-622.0,-3507.0,1
1.6461473589463887e+18,frame_5545.jpeg,6773.0,-743.0,-3006.0,1
1.6461473589965852e+18,frame_5546.jpeg,7598.0,-488.0,-3187.0,1
1.6461473590436111e+18,frame_5547.jpeg,7908.0,-527.0,-2553.0,1
1.6461473590935762e+18,frame_5548.jpeg,7249.0,-191.0,-3198.0,1
1.6461473591557809e+18,frame_5549.jpeg,7636.0,-223.0,-2853.0,1
1.646147359179863e+18,frame_5550.jpeg,7727.0,-282.0,-2697.0,1
1.6461473592411707e+18,frame_5551.jpeg,7802.0,-375.0,-2562.0,1
1.6461473592411707e+18,frame_5552.jpeg,7802.0,-375.0,-2562.0,1
1.6461473593832392e+18,frame_5553.jpeg,7817.0,-473.0,-2462.0,1
1.6461473593832392e+18,frame_5554.jpeg,7817.0,-473.0,-2462.0,1
1.6461473594285614e+18,frame_5555.jpeg,7796.0,-539.0,-2401.0,1
1.6461473594619973e+18,frame_5556.jpeg,7760.0,-585.0,-2392.0,1
1.6461473595441815e+18,frame_5557.jpeg,7698.0,-613.0,-2467.0,1
1.646147359593984e+18,frame_5558.jpeg,6900.0,-341.0,-3595.0,1
1.6461473596191908e+18,frame_5559.jpeg,7036.0,-235.0,-3357.0,1
1.6461473596932682e+18,frame_5560.jpeg,7145.0,-221.0,-3157.0,1
1.6461473597679355e+18,frame_5561.jpeg,7305.0,-206.0,-2967.0,1
1.6461473597679355e+18,frame_5562.jpeg,7305.0,-206.0,-2967.0,1
1.6461473597679355e+18,frame_5563.jpeg,7305.0,-206.0,-2967.0,1
1.6461473597679355e+18,frame_5564.jpeg,7305.0,-206.0,-2967.0,1
1.646147360063496e+18,frame_5565.jpeg,7420.0,-217.0,-2792.0,1
1.646147360063496e+18,frame_5566.jpeg,7420.0,-217.0,-2792.0,1
1.646147360063496e+18,frame_5567.jpeg,7420.0,-217.0,-2792.0,1
1.646147360112208e+18,frame_5568.jpeg,7510.0,-191.0,-2732.0,1
1.646147360169199e+18,frame_5569.jpeg,7645.0,-193.0,-2625.0,1
1.646147360180981e+18,frame_5570.jpeg,7770.0,-15.0,-3073.0,1
1.646147360180981e+18,frame_5571.jpeg,7770.0,-15.0,-3073.0,1
1.646147360180981e+18,frame_5572.jpeg,7770.0,-15.0,-3073.0,1
1.646147360180981e+18,frame_5573.jpeg,7770.0,-15.0,-3073.0,1
1.646147360180981e+18,frame_5574.jpeg,7770.0,-15.0,-3073.0,1
1.646147360180981e+18,frame_5575.jpeg,7770.0,-15.0,-3073.0,1
1.6461473607608113e+18,frame_5576.jpeg,7464.0,-415.0,-3056.0,1
1.6461473607608113e+18,frame_5577.jpeg,7464.0,-415.0,-3056.0,1
1.6461473607608113e+18,frame_5578.jpeg,7464.0,-415.0,-3056.0,1
1.6461473607608113e+18,frame_5579.jpeg,7464.0,-415.0,-3056.0,1
1.6461473607608113e+18,frame_5580.jpeg,7464.0,-415.0,-3056.0,1
1.6461473607608113e+18,frame_5581.jpeg,7464.0,-415.0,-3056.0,1
1.6461473607608113e+18,frame_5582.jpeg,7464.0,-415.0,-3056.0,1
1.6461473607608113e+18,frame_5583.jpeg,7464.0,-415.0,-3056.0,1
1.6461473609343178e+18,frame_5584.jpeg,7645.0,-245.0,-2693.0,1
1.6461473609343178e+18,frame_5585.jpeg,7645.0,-245.0,-2693.0,1
1.6461473609984156e+18,frame_5586.jpeg,7704.0,-255.0,-2552.0,1
1.6461473609984156e+18,frame_5587.jpeg,7704.0,-255.0,-2552.0,1
1.6461473611702185e+18,frame_5588.jpeg,7741.0,-284.0,-2462.0,1
1.6461473611702185e+18,frame_5589.jpeg,7741.0,-284.0,-2462.0,1
1.646147361193394e+18,frame_5590.jpeg,7788.0,-363.0,-2358.0,1
1.6461473612632412e+18,frame_5591.jpeg,7745.0,-408.0,-2454.0,1
1.6461473612632412e+18,frame_5592.jpeg,7745.0,-408.0,-2454.0,1
1.6461473612632412e+18,frame_5593.jpeg,7745.0,-408.0,-2454.0,1
1.6461473615147822e+18,frame_5594.jpeg,7698.0,-414.0,-2607.0,1
1.6461473615147822e+18,frame_5595.jpeg,7698.0,-414.0,-2607.0,1
1.6461473615147822e+18,frame_5596.jpeg,7698.0,-414.0,-2607.0,1
1.6461473615206554e+18,frame_5597.jpeg,7643.0,-405.0,-2786.0,1
1.6461473615206554e+18,frame_5598.jpeg,7643.0,-405.0,-2786.0,1
1.646147361694289e+18,frame_5599.jpeg,7591.0,-367.0,-2951.0,1
1.646147361695018e+18,frame_5600.jpeg,7526.0,-332.0,-3077.0,1
1.646147361695018e+18,frame_5601.jpeg,7526.0,-332.0,-3077.0,1
1.646147361695018e+18,frame_5602.jpeg,7526.0,-332.0,-3077.0,1
1.64614736198948e+18,frame_5603.jpeg,7444.0,-324.0,-3170.0,1
1.64614736198948e+18,frame_5604.jpeg,7444.0,-324.0,-3170.0,1
1.64614736198948e+18,frame_5605.jpeg,7444.0,-324.0,-3170.0,1
1.64614736198948e+18,frame_5606.jpeg,7444.0,-324.0,-3170.0,1
1.6461473620573425e+18,frame_5607.jpeg,7219.0,-336.0,-3283.0,1
1.6461473621233462e+18,frame_5608.jpeg,7070.0,-313.0,-3325.0,1
1.6461473621487946e+18,frame_5609.jpeg,7484.0,-344.0,-3556.0,1
1.6461473621487946e+18,frame_5610.jpeg,7484.0,-344.0,-3556.0,1
1.6461473621487946e+18,frame_5611.jpeg,7484.0,-344.0,-3556.0,1
1.646147362356331e+18,frame_5612.jpeg,7475.0,-427.0,-3581.0,1
1.646147362356331e+18,frame_5613.jpeg,7475.0,-427.0,-3581.0,1
1.646147362356331e+18,frame_5614.jpeg,7475.0,-427.0,-3581.0,1
1.6461473624465618e+18,frame_5615.jpeg,6954.0,-59.0,-3601.0,1
1.646147362482181e+18,frame_5616.jpeg,7121.0,-36.0,-3497.0,1
1.6461473625565693e+18,frame_5617.jpeg,7203.0,-40.0,-3428.0,1
1.6461473626073526e+18,frame_5618.jpeg,7087.0,-164.0,-3628.0,1
1.6461473626476813e+18,frame_5619.jpeg,6871.0,-13.0,-3802.0,1
1.6461473626924475e+18,frame_5620.jpeg,7231.0,-212.0,-3244.0,1
1.6461473627739e+18,frame_5621.jpeg,7038.0,-73.0,-3661.0,1
1.6461473627964104e+18,frame_5622.jpeg,7344.0,54.0,-3394.0,1
1.646147362849594e+18,frame_5623.jpeg,6924.0,8.0,-3731.0,1
1.6461473629088865e+18,frame_5624.jpeg,6925.0,-83.0,-4111.0,1
1.6461473629465536e+18,frame_5625.jpeg,6993.0,116.0,-3684.0,1
1.6461473629964063e+18,frame_5626.jpeg,7064.0,62.0,-4079.0,1
1.6461473630482506e+18,frame_5627.jpeg,6944.0,-16.0,-3760.0,1
1.646147363098154e+18,frame_5628.jpeg,7216.0,2.0,-3725.0,1
1.6461473631485084e+18,frame_5629.jpeg,7290.0,-184.0,-3328.0,1
1.6461473631959596e+18,frame_5630.jpeg,6983.0,-118.0,-3874.0,1
1.6461473632477202e+18,frame_5631.jpeg,6837.0,109.0,-3812.0,1
1.6461473633007007e+18,frame_5632.jpeg,7121.0,143.0,-3650.0,1
1.6461473633480154e+18,frame_5633.jpeg,7102.0,-31.0,-3866.0,1
1.6461473633986765e+18,frame_5634.jpeg,6941.0,-27.0,-3896.0,1
1.6461473634477184e+18,frame_5635.jpeg,7241.0,-169.0,-3454.0,1
1.6461473634999734e+18,frame_5636.jpeg,7239.0,-299.0,-3692.0,1
1.6461473635473208e+18,frame_5637.jpeg,6857.0,-110.0,-3796.0,1
1.6461473635989942e+18,frame_5638.jpeg,6863.0,293.0,-4139.0,1
1.6461473636474652e+18,frame_5639.jpeg,6900.0,191.0,-4062.0,1
1.6461473637045517e+18,frame_5640.jpeg,6970.0,81.0,-4159.0,1
1.646147363751324e+18,frame_5641.jpeg,6668.0,189.0,-3867.0,1
1.64614736380023e+18,frame_5642.jpeg,7082.0,178.0,-3736.0,1
1.64614736385049e+18,frame_5643.jpeg,7302.0,80.0,-3460.0,1
1.6461473639041544e+18,frame_5644.jpeg,7066.0,62.0,-3740.0,1
1.6461473639503066e+18,frame_5645.jpeg,6908.0,-39.0,-3859.0,1
1.646147364001135e+18,frame_5646.jpeg,6834.0,145.0,-3862.0,1
1.646147364048898e+18,frame_5647.jpeg,7070.0,68.0,-3970.0,1
1.6461473641023808e+18,frame_5648.jpeg,7114.0,75.0,-3868.0,1
1.6461473641474775e+18,frame_5649.jpeg,6788.0,111.0,-4140.0,1
1.646147364204511e+18,frame_5650.jpeg,7140.0,-175.0,-3735.0,1
1.6461473642499277e+18,frame_5651.jpeg,6973.0,76.0,-4108.0,1
1.646147364302283e+18,frame_5652.jpeg,6548.0,150.0,-4308.0,1
1.6461473643502157e+18,frame_5653.jpeg,6663.0,242.0,-4226.0,1
1.6461473644024346e+18,frame_5654.jpeg,6639.0,402.0,-4504.0,1
1.6461473644501473e+18,frame_5655.jpeg,6614.0,445.0,-4133.0,1
1.6461473645022815e+18,frame_5656.jpeg,6847.0,290.0,-4206.0,1
1.6461473645524644e+18,frame_5657.jpeg,7139.0,36.0,-3598.0,1
1.6461473646046986e+18,frame_5658.jpeg,6875.0,18.0,-4199.0,1
1.6461473646521357e+18,frame_5659.jpeg,6933.0,43.0,-3926.0,1
1.6461473647047214e+18,frame_5660.jpeg,7104.0,206.0,-4031.0,1
1.6461473647522552e+18,frame_5661.jpeg,6815.0,175.0,-3835.0,1
1.6461473648062723e+18,frame_5662.jpeg,6879.0,277.0,-3974.0,1
1.646147364852001e+18,frame_5663.jpeg,7022.0,85.0,-3908.0,1
1.6461473648748943e+18,frame_5664.jpeg,6990.0,7.0,-3942.0,1
1.6461473650058217e+18,frame_5665.jpeg,6969.0,21.0,-3966.0,1
1.6461473650058217e+18,frame_5666.jpeg,6969.0,21.0,-3966.0,1
1.6461473650385106e+18,frame_5667.jpeg,6301.0,314.0,-4441.0,1
1.6461473651022188e+18,frame_5668.jpeg,6580.0,389.0,-4207.0,1
1.646147365146787e+18,frame_5669.jpeg,7011.0,46.0,-4017.0,1
1.6461473652004836e+18,frame_5670.jpeg,7219.0,-13.0,-4069.0,1
1.6461473652454986e+18,frame_5671.jpeg,6706.0,297.0,-4156.0,1
1.6461473652994378e+18,frame_5672.jpeg,6404.0,315.0,-4332.0,1
1.6461473653499615e+18,frame_5673.jpeg,6728.0,310.0,-4245.0,1
1.6461473654137859e+18,frame_5674.jpeg,6883.0,201.0,-4066.0,1
1.6461473654492618e+18,frame_5675.jpeg,6671.0,-49.0,-4311.0,1
1.6461473655015583e+18,frame_5676.jpeg,6839.0,223.0,-4278.0,1
1.6461473677537277e+18,frame_5721.jpeg,6216.0,-1036.0,-6202.0,1
1.6461473678068157e+18,frame_5722.jpeg,6664.0,-307.0,-5552.0,1
1.6461473678561385e+18,frame_5723.jpeg,6062.0,-232.0,-4998.0,1
1.646147367906841e+18,frame_5724.jpeg,6211.0,-198.0,-4962.0,1
1.6461473679558735e+18,frame_5725.jpeg,6888.0,-66.0,-4671.0,1
1.6461473680071636e+18,frame_5726.jpeg,7391.0,-67.0,-4473.0,1
1.6461473680561597e+18,frame_5727.jpeg,6578.0,-295.0,-4653.0,1
1.6461473681065052e+18,frame_5728.jpeg,7067.0,-27.0,-3579.0,1
1.6461473681509545e+18,frame_5729.jpeg,6240.0,397.0,-4455.0,1
1.6461473682099384e+18,frame_5730.jpeg,6083.0,-40.0,-4594.0,1
1.646147368255654e+18,frame_5731.jpeg,6990.0,134.0,-4261.0,1
1.646147368306914e+18,frame_5732.jpeg,7495.0,168.0,-3302.0,1
1.646147368356271e+18,frame_5733.jpeg,7053.0,-201.0,-4156.0,1
1.6461473684069537e+18,frame_5734.jpeg,6790.0,-294.0,-4566.0,1
1.646147368475744e+18,frame_5735.jpeg,6779.0,-172.0,-4461.0,1
1.6461473685113027e+18,frame_5736.jpeg,7064.0,-67.0,-4337.0,1
1.6461473685113027e+18,frame_5737.jpeg,7064.0,-67.0,-4337.0,1
1.6461473686527578e+18,frame_5738.jpeg,7051.0,-29.0,-4268.0,1
1.6461473686527578e+18,frame_5739.jpeg,7051.0,-29.0,-4268.0,1
1.646147368685686e+18,frame_5740.jpeg,6948.0,0.0,-4186.0,1
1.6461473688003151e+18,frame_5741.jpeg,6888.0,20.0,-4157.0,1
1.6461473688003151e+18,frame_5742.jpeg,6888.0,20.0,-4157.0,1
1.646147368837093e+18,frame_5743.jpeg,6843.0,42.0,-4088.0,1
1.646147368837093e+18,frame_5744.jpeg,6843.0,42.0,-4088.0,1
1.6461473690119785e+18,frame_5745.jpeg,6849.0,65.0,-4054.0,1
1.6461473690119785e+18,frame_5746.jpeg,6849.0,65.0,-4054.0,1
1.6461473690626716e+18,frame_5747.jpeg,6980.0,245.0,-3718.0,1
1.6461473691065572e+18,frame_5748.jpeg,7759.0,448.0,-3211.0,1
1.6461473691571507e+18,frame_5749.jpeg,7039.0,48.0,-3224.0,1
1.646147369199627e+18,frame_5750.jpeg,7088.0,-69.0,-3824.0,1
1.6461473692590042e+18,frame_5751.jpeg,7131.0,304.0,-3443.0,1
1.6461473693049016e+18,frame_5752.jpeg,7283.0,-31.0,-3596.0,1
1.6461473693600934e+18,frame_5753.jpeg,7151.0,-211.0,-3656.0,1
1.6461473694082176e+18,frame_5754.jpeg,7002.0,109.0,-3760.0,1
1.646147369458802e+18,frame_5755.jpeg,7056.0,163.0,-3635.0,1
1.6461473694929487e+18,frame_5756.jpeg,7355.0,13.0,-3386.0,1
1.6461473695598208e+18,frame_5757.jpeg,6722.0,-29.0,-4341.0,1
1.6461473696047194e+18,frame_5758.jpeg,6768.0,312.0,-3758.0,1
1.6461473696600172e+18,frame_5759.jpeg,6990.0,185.0,-3634.0,1
1.64614736970353e+18,frame_5760.jpeg,7258.0,-115.0,-3753.0,1
1.646147369758882e+18,frame_5761.jpeg,7152.0,-134.0,-3672.0,1
