timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, ASSEMBLY1_BIMANUAL
1.6455446526804495e+18,3624.0,-5579.0,5095.0,1
1.6455446532712888e+18,3605.0,-5616.0,5015.0,1
1.6455446532712888e+18,3605.0,-5616.0,5015.0,1
1.6455446532712888e+18,3605.0,-5616.0,5015.0,1
1.6455446532712888e+18,3605.0,-5616.0,5015.0,1
1.6455446532712888e+18,3605.0,-5616.0,5015.0,1
1.6455446532712888e+18,3605.0,-5616.0,5015.0,1
1.6455446532925696e+18,3560.0,-5750.0,4783.0,1
1.6455446533428357e+18,3504.0,-5886.0,4843.0,1
1.6455446533947633e+18,3505.0,-5656.0,4865.0,1
1.6455446534449764e+18,3253.0,-5573.0,5579.0,1
1.6455446534912922e+18,3356.0,-5901.0,4798.0,1
1.6455446535435784e+18,3327.0,-5519.0,5315.0,1
1.6455446536000937e+18,3321.0,-5649.0,5324.0,1
1.6455446536398574e+18,3255.0,-5610.0,5284.0,1
1.6455446536398574e+18,3255.0,-5610.0,5284.0,1
1.6455446537555756e+18,3238.0,-5535.0,5342.0,1
1.6455446537976494e+18,3261.0,-5210.0,5687.0,1
1.6455446538189947e+18,3598.0,-5558.0,4462.0,1
1.6455446538790792e+18,3590.0,-5559.0,4422.0,1
1.645544653959638e+18,3556.0,-5586.0,4402.0,1
1.6455446540040735e+18,3506.0,-5620.0,4415.0,1
1.6455446540040735e+18,3506.0,-5620.0,4415.0,1
1.64554465411812e+18,3370.0,-5726.0,4523.0,1
1.6455446541542126e+18,3312.0,-5789.0,4612.0,1
1.645544654193259e+18,3256.0,-5857.0,4717.0,1
1.6455446542556477e+18,3107.0,-5968.0,5293.0,1
1.6455446543006077e+18,3076.0,-5787.0,5565.0,1
1.6455446543566518e+18,3227.0,-5103.0,6070.0,1
1.6455446543750438e+18,3235.0,-5042.0,6073.0,1
1.6455446544342108e+18,3172.0,-5879.0,4878.0,1
1.6455446544342108e+18,3172.0,-5879.0,4878.0,1
1.6455446545606382e+18,3073.0,-5507.0,5161.0,1
1.6455446545857405e+18,2891.0,-4891.0,5606.0,1
1.6455446546394819e+18,1683.0,-6227.0,2061.0,1
1.6455446546930002e+18,725.0,-8548.0,1832.0,1
1.6455446547410304e+18,572.0,-5881.0,668.0,1
1.645544654792508e+18,-2562.0,-7113.0,2981.0,1
1.645544654844548e+18,-3080.0,-6676.0,5691.0,1
1.6455446548923953e+18,-3877.0,-5531.0,7125.0,1
1.645544654945058e+18,-4193.0,-4810.0,7589.0,1
1.6455446549962227e+18,-5232.0,-4832.0,7077.0,1
1.6455446550444644e+18,-6576.0,-3241.0,7747.0,1
1.6455446550977603e+18,-6847.0,-4303.0,7351.0,1
1.645544655145907e+18,-6637.0,-2955.0,6954.0,1
1.645544655206769e+18,-7132.0,-3056.0,7316.0,1
1.6455446552214436e+18,-7752.0,-1845.0,7262.0,1
1.6455446553043917e+18,-7801.0,-1635.0,7165.0,1
1.6455446553430825e+18,-7858.0,-1764.0,6946.0,1
1.6455446553936717e+18,-4699.0,-8590.0,6586.0,1
1.6455446554452308e+18,-764.0,-5151.0,5341.0,1
1.6455446554962296e+18,171.0,-3579.0,4145.0,1
1.6455446555450742e+18,618.0,-3340.0,4405.0,1
1.6455446555830963e+18,881.0,-3442.0,3943.0,1
1.6455446556443236e+18,1526.0,-4776.0,4369.0,1
1.6455446556957578e+18,2261.0,-5215.0,4831.0,1
1.6455446557438692e+18,2057.0,-6591.0,5936.0,1
1.6455446557962852e+18,2074.0,-7036.0,5780.0,1
1.6455446558436595e+18,2124.0,-6385.0,5668.0,1
1.6455446558944684e+18,2552.0,-6077.0,5427.0,1
1.6455446559444787e+18,2357.0,-6000.0,6411.0,1
1.645544655995886e+18,2484.0,-4833.0,6276.0,1
1.6455446560427305e+18,1998.0,-3932.0,4731.0,1
1.6455446560962301e+18,1837.0,-1753.0,5895.0,1
1.6455446561444188e+18,1766.0,-4839.0,5316.0,1
1.6455446561988142e+18,2154.0,-5731.0,4807.0,1
1.6455446562436058e+18,2378.0,-6699.0,3287.0,1
1.6455446562960243e+18,2013.0,-8208.0,2901.0,1
1.6455446563426038e+18,1529.0,-7621.0,555.0,1
1.645544656393735e+18,1334.0,-8438.0,-984.0,1
1.6455446564441487e+18,686.0,-10427.0,-975.0,1
1.6455446564996024e+18,488.0,-8442.0,674.0,1
1.6455446565408456e+18,2.0,-6697.0,1441.0,1
1.6455446566015434e+18,244.0,-8861.0,-407.0,1
1.6455446566435876e+18,1098.0,-8597.0,-1139.0,1
1.6455446567046948e+18,11.0,-8915.0,453.0,1
1.645544656747875e+18,-1403.0,-6210.0,4004.0,1
1.6455446568062559e+18,-1444.0,-6498.0,3714.0,1
1.6455446568472026e+18,-360.0,-7792.0,547.0,1
1.6455446568982717e+18,783.0,-5513.0,-450.0,1
1.6455446585572746e+18,-331.0,-10049.0,1351.0,1
1.6455446585572746e+18,-331.0,-10049.0,1351.0,1
1.6455446585572746e+18,-331.0,-10049.0,1351.0,1
1.645544658601756e+18,1436.0,-6200.0,2052.0,1
1.6455446586483044e+18,2493.0,-5624.0,2405.0,1
1.6455446587015355e+18,3025.0,-6529.0,2771.0,1
1.645544658745309e+18,3165.0,-5719.0,3205.0,1
1.6455446588054356e+18,3323.0,-5589.0,3376.0,1
1.6455446588076982e+18,3372.0,-5637.0,3405.0,1
1.6455446588076982e+18,3372.0,-5637.0,3405.0,1
1.6455446588076982e+18,3372.0,-5637.0,3405.0,1
1.6455446591107512e+18,3408.0,-5766.0,3409.0,1
1.6455446591107512e+18,3408.0,-5766.0,3409.0,1
1.6455446591107512e+18,3408.0,-5766.0,3409.0,1
1.6455446591494628e+18,3494.0,-6334.0,3397.0,1
1.6455446591893356e+18,3558.0,-6744.0,3372.0,1
1.6455446591893356e+18,3558.0,-6744.0,3372.0,1
1.645544659369981e+18,3608.0,-7169.0,3341.0,1
1.645544659369981e+18,3608.0,-7169.0,3341.0,1
1.6455446593993367e+18,3343.0,-7068.0,4050.0,1
1.6455446593993367e+18,3343.0,-7068.0,4050.0,1
1.645544659507324e+18,3360.0,-6969.0,4105.0,1
1.6455446595477181e+18,2191.0,-11482.0,-918.0,1
1.6455446595496796e+18,2249.0,-10595.0,-1013.0,1
1.6455446596812628e+18,2273.0,-10078.0,-1001.0,1
1.6455446596901596e+18,2294.0,-9188.0,-902.0,1
1.6455446597487788e+18,1896.0,-5580.0,862.0,1
1.645544659806308e+18,1136.0,-6063.0,-58.0,1
1.645544659850384e+18,-1795.0,-7944.0,1724.0,1
1.6455446599022418e+18,-3112.0,-8772.0,2198.0,1
1.645544659950325e+18,-2445.0,-8495.0,1747.0,1
1.6455446600005988e+18,-1988.0,-6792.0,3067.0,1
1.6455446600510559e+18,-3190.0,-5179.0,4504.0,1
1.645544660104799e+18,-4148.0,-4544.0,5679.0,1
1.645544660149438e+18,-5116.0,-2873.0,6597.0,1
1.6455446601993992e+18,-5334.0,-2961.0,6845.0,1
1.6455446601993992e+18,-5334.0,-2961.0,6845.0,1
1.645544660304912e+18,-5493.0,-2430.0,6865.0,1
1.645544660330632e+18,-5752.0,-2148.0,7038.0,1
1.645544660330632e+18,-5752.0,-2148.0,7038.0,1
1.6455446605207268e+18,-5839.0,-2261.0,7146.0,1
1.6455446605207268e+18,-5839.0,-2261.0,7146.0,1
1.6455446605483656e+18,-6159.0,-2643.0,7560.0,1
1.6455446605896123e+18,-6358.0,-2885.0,7703.0,1
1.6455446605896123e+18,-6358.0,-2885.0,7703.0,1
1.6455446607897702e+18,-6520.0,-3114.0,7697.0,1
1.6455446607897702e+18,-6520.0,-3114.0,7697.0,1
1.6455446607897702e+18,-6520.0,-3114.0,7697.0,1
1.645544660882736e+18,-6621.0,-3335.0,7638.0,1
1.6455446609074836e+18,-6763.0,-3855.0,7621.0,1
1.6455446609513597e+18,-7516.0,-3530.0,7896.0,1
1.6455446609833564e+18,1281.0,-3327.0,3161.0,1
1.645544661051625e+18,2071.0,-7657.0,4419.0,1
1.6455446611043948e+18,2183.0,-7223.0,4428.0,1
1.6455446611404872e+18,2226.0,-7051.0,4429.0,1
1.6455446611404872e+18,2226.0,-7051.0,4429.0,1
1.6455446611404872e+18,2226.0,-7051.0,4429.0,1
1.6455446611404872e+18,2226.0,-7051.0,4429.0,1
1.6455446611404872e+18,2226.0,-7051.0,4429.0,1
1.6455446611404872e+18,2226.0,-7051.0,4429.0,1
1.6455446611404872e+18,2226.0,-7051.0,4429.0,1
1.6455446611404872e+18,2226.0,-7051.0,4429.0,1
1.6455446611404872e+18,2226.0,-7051.0,4429.0,1
1.6455446619918495e+18,2218.0,-6758.0,4492.0,1
1.6455446619918495e+18,2218.0,-6758.0,4492.0,1
1.6455446619918495e+18,2218.0,-6758.0,4492.0,1
1.6455446619918495e+18,2218.0,-6758.0,4492.0,1
1.6455446619918495e+18,2218.0,-6758.0,4492.0,1
1.6455446619918495e+18,2218.0,-6758.0,4492.0,1
1.6455446619918495e+18,2218.0,-6758.0,4492.0,1
1.6455446619918495e+18,2218.0,-6758.0,4492.0,1
1.6455446620050263e+18,2184.0,-6589.0,4544.0,1
1.6455446620296804e+18,2101.0,-6374.0,4688.0,1
1.6455446620296804e+18,2101.0,-6374.0,4688.0,1
1.6455446620296804e+18,2101.0,-6374.0,4688.0,1
1.6455446620296804e+18,2101.0,-6374.0,4688.0,1
1.6455446620296804e+18,2101.0,-6374.0,4688.0,1
1.6455446625638226e+18,1941.0,-7525.0,5284.0,1
1.6455446625638226e+18,1941.0,-7525.0,5284.0,1
1.6455446625638226e+18,1941.0,-7525.0,5284.0,1
1.6455446625638226e+18,1941.0,-7525.0,5284.0,1
1.6455446625638226e+18,1941.0,-7525.0,5284.0,1
1.6455446625638226e+18,1941.0,-7525.0,5284.0,1
1.6455446626023534e+18,2031.0,-7156.0,5293.0,1
1.6455446626126108e+18,2016.0,-6285.0,5242.0,1
1.6455446627866714e+18,2028.0,-5827.0,5201.0,1
1.6455446627866714e+18,2028.0,-5827.0,5201.0,1
1.6455446627886234e+18,2060.0,-5326.0,5135.0,1
