timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, DELIVERY_RIGHT
1.6449324596286766e+18,4564.0,-3035.0,-5895.0,1
1.6449324596783923e+18,4436.0,-3010.0,-5766.0,1
1.6449324597343928e+18,4424.0,-3040.0,-5856.0,1
1.644932459776464e+18,4673.0,-3085.0,-5920.0,1
1.6449324598326136e+18,4774.0,-3230.0,-5810.0,1
1.6449324598777277e+18,4540.0,-3606.0,-5652.0,1
1.6449324599276818e+18,4337.0,-3642.0,-5861.0,1
1.6449324599777252e+18,4280.0,-3580.0,-6032.0,1
1.6449324600334351e+18,4433.0,-3448.0,-5794.0,1
1.6449324600815222e+18,4633.0,-3171.0,-5844.0,1
1.6449324601307686e+18,4585.0,-3053.0,-5926.0,1
1.6449324601811164e+18,4425.0,-3165.0,-5809.0,1
1.6449324602343754e+18,4182.0,-3217.0,-5670.0,1
1.6449324602810926e+18,3943.0,-3173.0,-5713.0,1
1.6449324603290557e+18,3981.0,-3154.0,-5421.0,1
1.644932460377064e+18,4183.0,-2979.0,-5493.0,1
1.6449324604312425e+18,4329.0,-3151.0,-5646.0,1
1.644932460480991e+18,4677.0,-3109.0,-5661.0,1
1.6449324605305377e+18,5260.0,-3686.0,-5685.0,1
1.6449324605818063e+18,5185.0,-3490.0,-5802.0,1
1.6449324606318026e+18,4929.0,-2912.0,-5528.0,1
1.6449324606811338e+18,5059.0,-2576.0,-5558.0,1
1.644932460731945e+18,5091.0,-3024.0,-5290.0,1
1.6449324607760402e+18,4720.0,-3008.0,-4947.0,1
1.6449324608283674e+18,4635.0,-3074.0,-4902.0,1
1.6449324608817974e+18,4898.0,-2895.0,-5445.0,1
1.6449324609311572e+18,4979.0,-2897.0,-5550.0,1
1.644932460981525e+18,5177.0,-2984.0,-5827.0,1
1.644932461031472e+18,4963.0,-3312.0,-5696.0,1
1.6449324610812564e+18,4624.0,-2992.0,-5616.0,1
1.6449324611315277e+18,4522.0,-3063.0,-5535.0,1
1.6449324611806697e+18,4474.0,-3116.0,-5462.0,1
1.6449324612313413e+18,4434.0,-3427.0,-5401.0,1
1.64493246128369e+18,4488.0,-3586.0,-5353.0,1
1.644932461330822e+18,4645.0,-3605.0,-5402.0,1
1.6449324613818993e+18,4811.0,-3632.0,-5544.0,1
1.6449324614309824e+18,4853.0,-3613.0,-5706.0,1
1.644932461485821e+18,4756.0,-3617.0,-5783.0,1
1.6449324615314644e+18,4601.0,-3695.0,-5716.0,1
1.6449324615815642e+18,4545.0,-3685.0,-5557.0,1
1.644932461632597e+18,4539.0,-3621.0,-5547.0,1
1.644932461681144e+18,4544.0,-3610.0,-5495.0,1
1.6449324617307374e+18,4620.0,-3495.0,-5444.0,1
1.6449324617818373e+18,4709.0,-3487.0,-5253.0,1
1.6449324618324344e+18,4840.0,-3638.0,-5199.0,1
1.644932461885727e+18,4813.0,-3632.0,-5208.0,1
1.644932461931751e+18,4655.0,-3652.0,-5375.0,1
1.644932461982268e+18,4417.0,-3660.0,-5623.0,1
1.644932462030651e+18,4331.0,-3584.0,-5526.0,1
1.6449324620861568e+18,4414.0,-3509.0,-5390.0,1
1.6449324621305247e+18,4607.0,-3613.0,-5205.0,1
1.6449324621799985e+18,4683.0,-3780.0,-5332.0,1
1.6449324622330012e+18,4566.0,-3910.0,-5341.0,1
1.6449324622863078e+18,4518.0,-3950.0,-5217.0,1
1.6449324623338253e+18,4423.0,-4114.0,-5223.0,1
1.6449324623823383e+18,4318.0,-4196.0,-5256.0,1
1.6449324624334482e+18,4320.0,-4197.0,-5180.0,1
1.6449324624814707e+18,4255.0,-4259.0,-5402.0,1
1.6449324625335324e+18,4236.0,-4206.0,-5613.0,1
1.6449324625847951e+18,4122.0,-3499.0,-5266.0,1
1.6449324626341988e+18,4425.0,-3891.0,-5302.0,1
1.6449324626835167e+18,4819.0,-3646.0,-5522.0,1
1.6449324627394703e+18,4869.0,-3326.0,-5682.0,1
1.6449324627842417e+18,4592.0,-3138.0,-5306.0,1
1.644932462835068e+18,4230.0,-3739.0,-4887.0,1
1.6449324628833628e+18,4344.0,-3968.0,-5772.0,1
1.6449324629336753e+18,4659.0,-2994.0,-6325.0,1
1.6449324629828216e+18,5008.0,-3387.0,-5813.0,1
1.644932463033482e+18,4641.0,-3740.0,-4888.0,1
1.6449324630858775e+18,4221.0,-3678.0,-5324.0,1
1.644932463134475e+18,4272.0,-4593.0,-6119.0,1
1.6449324631857585e+18,4663.0,-4939.0,-5590.0,1
1.6449324632342548e+18,5031.0,-5004.0,-5279.0,1
1.6449324632832584e+18,4522.0,-5328.0,-4124.0,1
1.6449324633360036e+18,4054.0,-4971.0,-3859.0,1
1.644932463379544e+18,3795.0,-5992.0,-3164.0,1
1.6449324634383388e+18,3934.0,-5295.0,-2743.0,1
1.6449324634825905e+18,3952.0,-5484.0,-1922.0,1
1.6449324635344397e+18,4084.0,-6489.0,-2290.0,1
1.644932463585376e+18,4128.0,-6096.0,-2531.0,1
1.6449324636337682e+18,4395.0,-6142.0,-3188.0,1
1.6449324636828756e+18,4617.0,-5676.0,-3276.0,1
1.6449324637365788e+18,4603.0,-6345.0,-3697.0,1
1.6449324637850286e+18,4462.0,-6015.0,-3092.0,1
1.6449324638367173e+18,4332.0,-5901.0,-3081.0,1
1.6449324638828316e+18,4901.0,-5642.0,-2680.0,1
1.6449324639344502e+18,7680.0,-4374.0,-94.0,1
1.6449324639850237e+18,2276.0,-5902.0,2538.0,1
1.644932464032893e+18,-2428.0,-4466.0,617.0,1
1.6449324640827162e+18,-761.0,-6859.0,-1929.0,1
