timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, ASSEMBLY1_BIMANUAL
1.6450217725541606e+18,-520.0,5063.0,9016.0,1
1.6450217726086264e+18,54.0,7545.0,7584.0,1
1.645021772659928e+18,1104.0,6629.0,4729.0,1
1.6450217727084762e+18,2091.0,5203.0,3111.0,1
1.645021772761402e+18,2341.0,4241.0,3931.0,1
1.6450217728082555e+18,2422.0,3428.0,5205.0,1
1.6450217728587005e+18,2282.0,3488.0,6352.0,1
1.6450217729087777e+18,1998.0,5477.0,7401.0,1
1.6450217729569946e+18,2281.0,5466.0,6507.0,1
1.6450217730082941e+18,2343.0,5330.0,6378.0,1
1.645021773064809e+18,1963.0,6026.0,6965.0,1
1.645021773109338e+18,2057.0,5746.0,7136.0,1
1.645021773159154e+18,2473.0,5514.0,6567.0,1
1.6450217732084355e+18,2390.0,3414.0,7367.0,1
1.6450217732611448e+18,2668.0,2346.0,6972.0,1
1.6450217733086892e+18,2678.0,2082.0,7134.0,1
1.6450217733595904e+18,2601.0,2187.0,7853.0,1
1.6450217734086072e+18,2876.0,1580.0,7234.0,1
1.6450217734635016e+18,2835.0,2456.0,6492.0,1
1.6450217735092273e+18,2641.0,4019.0,6825.0,1
1.6450217735631324e+18,2747.0,5027.0,7617.0,1
1.6450217736097183e+18,2985.0,4229.0,7490.0,1
1.645021773662636e+18,2989.0,1903.0,6242.0,1
1.6450217737097797e+18,2598.0,2578.0,8027.0,1
1.6450217737650714e+18,2528.0,1715.0,7520.0,1
1.6450217738095706e+18,2668.0,2093.0,7530.0,1
1.64502177386377e+18,2555.0,3317.0,7145.0,1
1.6450217739101932e+18,2529.0,5275.0,6588.0,1
1.645021773971357e+18,2567.0,5474.0,6249.0,1
1.6450217740101404e+18,2434.0,6724.0,5400.0,1
1.645021774063823e+18,2436.0,6180.0,5716.0,1
1.6450217741085778e+18,2594.0,4874.0,5703.0,1
1.645021774161083e+18,2454.0,4886.0,7083.0,1
1.6450217742097295e+18,2736.0,4193.0,6980.0,1
1.6450217742638794e+18,2742.0,4181.0,6653.0,1
1.6450217743106772e+18,2843.0,5202.0,6426.0,1
1.6450217743638129e+18,3181.0,6079.0,6396.0,1
1.6450217744109489e+18,3654.0,6074.0,5257.0,1
1.645021774464079e+18,3425.0,6461.0,4456.0,1
1.6450217745073157e+18,2879.0,7709.0,3466.0,1
1.6450217745600353e+18,1995.0,8512.0,3820.0,1
1.645021774614857e+18,1350.0,6711.0,5408.0,1
1.6450217746629023e+18,1170.0,2348.0,6288.0,1
1.6450217747146808e+18,1552.0,1502.0,7528.0,1
1.6450217747582098e+18,1383.0,3347.0,8358.0,1
1.6450217748134925e+18,1759.0,4167.0,7371.0,1
1.6450217748630991e+18,1863.0,3058.0,7435.0,1
1.6450217749145357e+18,1715.0,2429.0,7675.0,1
1.6450217749595814e+18,1283.0,2018.0,8089.0,1
1.645021775016437e+18,327.0,3023.0,8975.0,1
1.6450217750591944e+18,172.0,3908.0,8811.0,1
1.645021775116121e+18,1679.0,6456.0,6207.0,1
1.6450217751593505e+18,2941.0,5983.0,4437.0,1
1.6450217752114204e+18,4393.0,6447.0,3415.0,1
1.645021775264705e+18,5097.0,5406.0,4158.0,1
1.6450217753130988e+18,4748.0,4022.0,5494.0,1
1.645021775363899e+18,4279.0,3913.0,7013.0,1
1.6450217754116475e+18,3878.0,4226.0,6400.0,1
1.6450217754608046e+18,3807.0,5096.0,5962.0,1
1.6450217755137907e+18,4023.0,4814.0,5811.0,1
1.6450217755593085e+18,4092.0,5346.0,6063.0,1
1.6450217756169183e+18,4185.0,5187.0,6304.0,1
1.6450217756567053e+18,4146.0,5613.0,6358.0,1
1.6450217757153393e+18,4216.0,3885.0,6089.0,1
1.6450217757592832e+18,4285.0,2283.0,6089.0,1
1.645021775813904e+18,4272.0,2374.0,6569.0,1
1.645021775861892e+18,4029.0,1408.0,7517.0,1
1.6450217759143805e+18,4027.0,2041.0,7110.0,1
1.645021775962389e+18,3936.0,2479.0,6883.0,1
1.6450217760097733e+18,4242.0,2179.0,6694.0,1
1.645021776061995e+18,4020.0,3252.0,7130.0,1
1.645021776115072e+18,4127.0,2955.0,7058.0,1
1.6450217761602606e+18,4161.0,2234.0,7008.0,1
1.6450217762123456e+18,4052.0,2748.0,7233.0,1
1.645021776265486e+18,4250.0,1571.0,6660.0,1
1.6450217763142226e+18,4176.0,2661.0,7041.0,1
1.6450217763661253e+18,4161.0,1949.0,6728.0,1
1.6450217764161585e+18,3914.0,3261.0,7184.0,1
1.645021776461931e+18,4085.0,3140.0,6965.0,1
1.6450217765148577e+18,3640.0,2075.0,7019.0,1
1.6450217765651924e+18,3523.0,2289.0,6981.0,1
1.6450217766125763e+18,3492.0,2979.0,6905.0,1
1.6450217766661553e+18,3300.0,3480.0,7359.0,1
1.6450217767148488e+18,3118.0,2896.0,7669.0,1
1.6450217767665508e+18,3234.0,3071.0,7204.0,1
1.645021776814907e+18,2776.0,2493.0,7357.0,1
1.645021776863812e+18,2590.0,3638.0,7327.0,1
1.6450217769124024e+18,2789.0,3818.0,7612.0,1
1.6450217769690624e+18,2587.0,3520.0,7279.0,1
1.6450217770151386e+18,2262.0,2719.0,6097.0,1
1.6450217770636493e+18,1951.0,4566.0,6689.0,1
1.645021777113349e+18,2429.0,5577.0,4821.0,1
1.6450217771641132e+18,2228.0,6102.0,4568.0,1
1.6450217772131118e+18,1818.0,5858.0,4797.0,1
1.6450217772685878e+18,1862.0,6407.0,5657.0,1
1.6450217773128136e+18,1706.0,6145.0,6473.0,1
1.6450217773648545e+18,1402.0,5822.0,7496.0,1
1.6450217774120568e+18,1134.0,5546.0,7772.0,1
1.645021777466567e+18,1198.0,5557.0,7522.0,1
1.645021777516636e+18,1399.0,5736.0,6377.0,1
1.6450217775666964e+18,1044.0,5450.0,6563.0,1
1.6450217775981727e+18,774.0,5678.0,6748.0,1
1.6450217776673162e+18,519.0,5415.0,6712.0,1
1.645021777711806e+18,644.0,6293.0,5933.0,1
1.6450217777632215e+18,854.0,4161.0,5403.0,1
