timestamp,a_right_wristPose,b_right_wristPose,c_right_wristPose, DELIVERY_BIMANUAL
1.646149062762569e+18,1036.0,2790.0,7279.0,1
1.6461490628092283e+18,540.0,3929.0,7182.0,1
1.6461490628623196e+18,366.0,3984.0,7875.0,1
1.646149062907161e+18,634.0,4095.0,7364.0,1
1.6461490629631808e+18,907.0,3138.0,7334.0,1
1.6461490630102036e+18,1461.0,3893.0,5940.0,1
1.6461490630634255e+18,1681.0,4853.0,4469.0,1
1.6461490631104788e+18,2674.0,5771.0,3845.0,1
1.6461490631619932e+18,3681.0,5918.0,3990.0,1
1.646149063208543e+18,4332.0,6324.0,3502.0,1
1.6461490632631813e+18,3706.0,6417.0,5541.0,1
1.6461490633074565e+18,2067.0,4398.0,5067.0,1
1.6461490633627927e+18,-1153.0,4405.0,7017.0,1
1.6461490634070886e+18,-2993.0,3884.0,6108.0,1
1.6461490634626476e+18,-4408.0,977.0,6899.0,1
1.6461490635085937e+18,-4503.0,10.0,6741.0,1
1.6461490635603226e+18,-5028.0,1271.0,6410.0,1
1.6461490636125816e+18,-5917.0,244.0,7134.0,1
1.6461490636654152e+18,-5945.0,130.0,6701.0,1
1.646149063714155e+18,-5491.0,-678.0,6239.0,1
1.6461490637661604e+18,-5427.0,-787.0,5894.0,1
1.646149063808617e+18,-5463.0,284.0,5674.0,1
1.6461490638639736e+18,-5665.0,28.0,5493.0,1
1.6461490639119977e+18,-6155.0,117.0,5565.0,1
1.6461490639590364e+18,-6131.0,147.0,5725.0,1
1.6461490640123901e+18,-6211.0,187.0,5546.0,1
1.646149064059381e+18,-6109.0,315.0,5178.0,1
1.6461490641081265e+18,-6243.0,1023.0,4702.0,1
1.6461490641601126e+18,-6363.0,782.0,4463.0,1
1.6461490642149652e+18,-6852.0,1111.0,4848.0,1
1.6461490642598116e+18,-7859.0,946.0,5515.0,1
1.6461490643120686e+18,-8534.0,932.0,6469.0,1
1.6461490643586875e+18,-8577.0,356.0,7089.0,1
1.6461490644129088e+18,-7716.0,-268.0,7340.0,1
1.6461490644634104e+18,-6887.0,1293.0,6522.0,1
1.646149064512376e+18,-6540.0,2411.0,5043.0,1
1.6461490645606656e+18,-5287.0,3206.0,4524.0,1
1.6461490646120225e+18,-3447.0,3515.0,3999.0,1
1.6461490646622157e+18,-1279.0,4821.0,2856.0,1
1.6461490647132595e+18,51.0,5719.0,2079.0,1
1.6461490647635576e+18,1012.0,7173.0,296.0,1
1.646149064813138e+18,1066.0,7532.0,-105.0,1
1.646149064862085e+18,1317.0,8049.0,-860.0,1
1.6461490649126897e+18,1077.0,7961.0,-543.0,1
1.646149064963761e+18,1252.0,8167.0,-897.0,1
1.646149065017262e+18,1456.0,8362.0,-1125.0,1
1.6461490650621432e+18,1376.0,7860.0,-885.0,1
1.6461490651119928e+18,1238.0,8193.0,-1184.0,1
1.6461490651642972e+18,1207.0,8455.0,-1412.0,1
1.64614906521378e+18,1253.0,8637.0,-1758.0,1
1.646149065263644e+18,1434.0,8128.0,-1589.0,1
1.6461490653116483e+18,1471.0,8203.0,-1645.0,1
1.646149065362363e+18,1575.0,8178.0,-1950.0,1
1.646149065412935e+18,1430.0,8516.0,-1798.0,1
1.646149065465041e+18,1576.0,8209.0,-1852.0,1
1.6461490655143158e+18,1730.0,8381.0,-1994.0,1
1.6461490655634424e+18,1613.0,7903.0,-1698.0,1
1.6461490656143483e+18,1528.0,8451.0,-2066.0,1
1.6461490656587302e+18,1626.0,8042.0,-1874.0,1
1.6461490657130222e+18,1646.0,8126.0,-1765.0,1
1.646149065762458e+18,1628.0,8218.0,-1884.0,1
1.6461490658139256e+18,1593.0,8381.0,-1958.0,1
1.6461490658642803e+18,1770.0,8304.0,-2112.0,1
1.6461490659142438e+18,1744.0,8204.0,-1883.0,1
1.6461490659695022e+18,1671.0,8103.0,-1816.0,1
1.6461490660125115e+18,1585.0,8138.0,-1860.0,1
1.6461490660641198e+18,1584.0,8237.0,-1912.0,1
1.6461490661148452e+18,1672.0,8272.0,-1852.0,1
1.6461490661677952e+18,1690.0,8169.0,-1870.0,1
1.646149066211147e+18,1624.0,8184.0,-1889.0,1
1.6461490662646484e+18,1356.0,8401.0,-1871.0,1
1.6461490663119014e+18,1254.0,8302.0,-1721.0,1
1.646149066367706e+18,949.0,9292.0,-1986.0,1
1.646149066416405e+18,735.0,9265.0,-1651.0,1
1.6461490664644687e+18,951.0,9818.0,-1382.0,1
1.6461490665121341e+18,1694.0,10799.0,-327.0,1
1.646149066564424e+18,3898.0,6830.0,3499.0,1
1.6461490666119183e+18,4070.0,4622.0,6300.0,1
1.6461490666679575e+18,3831.0,3792.0,5745.0,1
1.6461490667111073e+18,3135.0,2661.0,5330.0,1
1.6461490667648271e+18,1370.0,1324.0,6770.0,1
1.6461490668152617e+18,1099.0,1341.0,7251.0,1
1.646149066866493e+18,1195.0,1335.0,7628.0,1
1.6461490669036027e+18,1366.0,1732.0,7750.0,1
1.6461490669642145e+18,1436.0,1505.0,7822.0,1
1.6461490670129958e+18,1849.0,749.0,8081.0,1
1.64614906706753e+18,2119.0,397.0,8238.0,1
1.6461490671124037e+18,2041.0,757.0,8556.0,1
1.6461490671673825e+18,1908.0,418.0,8635.0,1
1.646149067215449e+18,1965.0,723.0,8059.0,1
1.6461490672663135e+18,1861.0,2061.0,7759.0,1
1.6461490673139581e+18,2217.0,586.0,7776.0,1
1.6461490673643136e+18,2336.0,1194.0,7599.0,1
1.6461490674162706e+18,2161.0,1561.0,7339.0,1
1.6461490674697236e+18,2060.0,1042.0,7784.0,1
1.6461490675186655e+18,1556.0,3040.0,7350.0,1
1.6461490675664102e+18,1224.0,2806.0,7181.0,1
1.646149067619626e+18,1565.0,2467.0,7327.0,1
1.6461490676651103e+18,1880.0,3307.0,7082.0,1
1.6461490677174687e+18,1731.0,3352.0,7502.0,1
1.6461490677673e+18,1463.0,3618.0,7567.0,1
1.646149067816633e+18,1681.0,3699.0,7737.0,1
1.646149067863665e+18,1886.0,2858.0,7541.0,1
1.6461490679192026e+18,1881.0,2689.0,7904.0,1
1.6461490679691418e+18,2074.0,2277.0,7832.0,1
1.646149068016496e+18,2330.0,2000.0,7447.0,1
1.646149068067509e+18,2212.0,1827.0,7351.0,1
1.6461490681191747e+18,1927.0,2179.0,7595.0,1
1.646149068167297e+18,1857.0,2553.0,7493.0,1
1.646149068220232e+18,1989.0,2953.0,7351.0,1
1.646149068266205e+18,1993.0,3379.0,7488.0,1
1.646149068316517e+18,1835.0,3937.0,7600.0,1
1.646149068368008e+18,1837.0,4331.0,7416.0,1
1.6461490684166193e+18,1908.0,3781.0,7310.0,1
1.6461490684642086e+18,1660.0,3755.0,7436.0,1
1.6461490685176248e+18,1438.0,3654.0,7273.0,1
1.646149068566851e+18,1622.0,3607.0,6970.0,1
1.6461490686196488e+18,1637.0,3716.0,7104.0,1
1.6461490686688753e+18,1671.0,3609.0,7304.0,1
1.6461490687175158e+18,1753.0,3957.0,7138.0,1
1.6461490687611164e+18,1686.0,3903.0,7187.0,1
1.6461490688169746e+18,1749.0,3832.0,7216.0,1
1.646149068862624e+18,1743.0,3827.0,7303.0,1
1.6461490689237883e+18,1706.0,3884.0,7116.0,1
1.6461490689696827e+18,1703.0,4009.0,7143.0,1
1.6461490690162102e+18,1602.0,3654.0,7477.0,1
1.6461490690667837e+18,1652.0,3860.0,7380.0,1
1.6461490691174894e+18,1480.0,3388.0,7528.0,1
1.6461490691699075e+18,1057.0,4256.0,7411.0,1
1.646149069217301e+18,199.0,4496.0,7668.0,1
1.6461490692728886e+18,-228.0,2884.0,7965.0,1
1.6461490693165548e+18,-387.0,2646.0,7749.0,1
1.6461490693718945e+18,111.0,2154.0,7685.0,1
1.6461490694144548e+18,680.0,2263.0,7692.0,1
