timestamp,a_right_backPose,b_right_backPose,c_right_backPose, DELIVERY_RIGHT
1.6449324598313871e+18,-1071.0,-661.0,-7792.0,1
1.6449324598821647e+18,-2098.0,-580.0,-7386.0,1
1.6449324599314094e+18,-2749.0,-11.0,-8203.0,1
1.6449324599793902e+18,-3931.0,662.0,-7748.0,1
1.644932460031436e+18,-3113.0,327.0,-7447.0,1
1.6449324600774886e+18,-3154.0,726.0,-7769.0,1
1.644932460129573e+18,-3788.0,2453.0,-6298.0,1
1.6449324601812516e+18,-3669.0,3077.0,-6111.0,1
1.6449324602311114e+18,-2695.0,3047.0,-7211.0,1
1.6449324602787052e+18,-3384.0,2630.0,-6958.0,1
1.6449324603313068e+18,-4519.0,2324.0,-6779.0,1
1.6449324603798554e+18,-3543.0,1078.0,-5725.0,1
1.6449324604321536e+18,-66.0,-2211.0,-4375.0,1
1.6449324604744512e+18,2750.0,-5961.0,-3196.0,1
1.6449324605317345e+18,4663.0,-6650.0,-2188.0,1
1.64493246058119e+18,6787.0,-6592.0,-3784.0,1
1.644932460633245e+18,9558.0,-2341.0,-6783.0,1
1.6449324606810368e+18,7175.0,-2863.0,-8145.0,1
1.6449324607316536e+18,4862.0,-2639.0,-7414.0,1
1.644932460781449e+18,6868.0,-3592.0,-6544.0,1
1.6449324608334958e+18,3756.0,-5623.0,-4150.0,1
1.6449324608776906e+18,2137.0,-5676.0,-3039.0,1
1.6449324609310098e+18,-299.0,-2074.0,-4961.0,1
1.6449324609825556e+18,1137.0,-1096.0,-7597.0,1
1.6449324610320346e+18,3533.0,-1626.0,-8815.0,1
1.6449324610832512e+18,4261.0,-2098.0,-7709.0,1
1.6449324611308058e+18,4796.0,-2525.0,-6709.0,1
1.6449324611815432e+18,4314.0,-2607.0,-6329.0,1
1.644932461232658e+18,4504.0,-2158.0,-6726.0,1
1.6449324612844209e+18,4276.0,-1818.0,-6997.0,1
1.6449324613320893e+18,3616.0,-1717.0,-6720.0,1
1.6449324613830697e+18,2863.0,-1706.0,-6738.0,1
1.6449324614284652e+18,3973.0,-1874.0,-7187.0,1
1.6449324614832653e+18,3107.0,-1180.0,-7592.0,1
1.6449324615415206e+18,2846.0,-891.0,-7671.0,1
1.6449324615834227e+18,2383.0,-650.0,-7530.0,1
1.6449324616306e+18,2653.0,-149.0,-7678.0,1
1.6449324616838052e+18,2487.0,438.0,-7731.0,1
1.6449324617321388e+18,3059.0,80.0,-7315.0,1
1.6449324617831836e+18,2892.0,163.0,-7371.0,1
1.644932461831439e+18,1477.0,619.0,-7822.0,1
1.6449324618843978e+18,2192.0,560.0,-8372.0,1
1.6449324619326966e+18,1327.0,-316.0,-8321.0,1
1.6449324619832566e+18,649.0,-267.0,-8173.0,1
1.6449324620317138e+18,-912.0,109.0,-7897.0,1
1.644932462084379e+18,-1709.0,868.0,-7675.0,1
1.6449324621328998e+18,-267.0,598.0,-7541.0,1
1.6449324621839027e+18,944.0,195.0,-8332.0,1
1.6449324622311235e+18,1410.0,231.0,-8877.0,1
1.6449324622819067e+18,1279.0,-487.0,-8208.0,1
1.644932462332881e+18,1033.0,68.0,-7976.0,1
1.6449324623816502e+18,2080.0,127.0,-8419.0,1
1.644932462432259e+18,407.0,250.0,-7848.0,1
1.644932462481773e+18,569.0,158.0,-8120.0,1
1.644932462537217e+18,-634.0,-52.0,-7375.0,1
1.644932462585826e+18,722.0,-1557.0,-5609.0,1
1.644932462637228e+18,3686.0,-3508.0,-3888.0,1
1.6449324626819525e+18,4809.0,-3929.0,-3374.0,1
1.6449324627325123e+18,7577.0,-2309.0,-4903.0,1
1.6449324627839383e+18,7981.0,-2420.0,-6363.0,1
1.644932462834636e+18,9554.0,-305.0,-8225.0,1
1.6449324628827487e+18,6266.0,-1489.0,-8041.0,1
1.644932462933449e+18,6956.0,-3408.0,-6419.0,1
1.6449324629816804e+18,5238.0,-5865.0,-3758.0,1
1.6449324630378422e+18,2040.0,-3441.0,-3065.0,1
1.644932463081599e+18,829.0,-1595.0,-5317.0,1
1.6449324631335964e+18,748.0,155.0,-8428.0,1
1.6449324631833021e+18,1303.0,-518.0,-8858.0,1
1.6449324632380093e+18,2714.0,-2017.0,-7822.0,1
1.6449324632827894e+18,3737.0,-2012.0,-8006.0,1
1.6449324633338816e+18,816.0,-1253.0,-8218.0,1
1.644932463386904e+18,3074.0,-2369.0,-7603.0,1
1.6449324634392228e+18,2097.0,-1983.0,-7511.0,1
1.6449324634851922e+18,1586.0,-1771.0,-7845.0,1
1.6449324635340278e+18,1600.0,-1155.0,-8536.0,1
1.6449324635838897e+18,1583.0,-890.0,-7910.0,1
1.6449324636340137e+18,1549.0,-938.0,-7473.0,1
1.6449324636865395e+18,-433.0,639.0,-8237.0,1
1.6449324637344276e+18,195.0,1519.0,-8370.0,1
1.6449324637822246e+18,-502.0,1899.0,-7506.0,1
1.6449324638381957e+18,953.0,1675.0,-7390.0,1
1.6449324638832837e+18,3144.0,492.0,-8922.0,1
1.6449324639371128e+18,-473.0,-1620.0,-6244.0,1
1.6449324639829755e+18,547.0,-1612.0,-7475.0,1
1.644932464035023e+18,-1970.0,1487.0,-7061.0,1
1.6449324640902956e+18,-3459.0,1823.0,-8090.0,1
