timestamp,a_right_backPose,b_right_backPose,c_right_backPose, ASSEMBLY2_BIMANUAL
1.645021846199913e+18,-1879.0,2772.0,-7559.0,1
1.64502184625389e+18,-2066.0,3144.0,-7366.0,1
1.6450218463032433e+18,-1868.0,3282.0,-7585.0,1
1.645021846351247e+18,-1433.0,3046.0,-7449.0,1
1.6450218463991795e+18,-1604.0,3154.0,-7337.0,1
1.6450218464528955e+18,-1745.0,3118.0,-7386.0,1
1.645021846499127e+18,-1598.0,3077.0,-7504.0,1
1.6450218465530432e+18,-1366.0,2926.0,-7459.0,1
1.645021846603528e+18,-1604.0,2807.0,-7571.0,1
1.645021846652572e+18,-1572.0,2771.0,-7641.0,1
1.6450218467033756e+18,-1511.0,2761.0,-7320.0,1
1.645021846748313e+18,-1327.0,2973.0,-7349.0,1
1.645021846801e+18,-1089.0,2803.0,-7558.0,1
1.6450218468541622e+18,-1036.0,2579.0,-7874.0,1
1.6450218469039537e+18,-1403.0,2478.0,-8008.0,1
1.6450218469522296e+18,-2011.0,2130.0,-7545.0,1
1.6450218469990684e+18,-1624.0,2349.0,-8046.0,1
1.6450218470538002e+18,-767.0,3426.0,-9161.0,1
1.6450218471002104e+18,131.0,4109.0,-9328.0,1
1.6450218471532838e+18,-402.0,4246.0,-8206.0,1
1.645021847200949e+18,-2300.0,3294.0,-6505.0,1
1.6450218472522125e+18,-4835.0,1129.0,-3793.0,1
1.6450218473013064e+18,-6769.0,552.0,-2945.0,1
1.6450218473533862e+18,-6446.0,42.0,-4072.0,1
1.6450218473991293e+18,-6060.0,897.0,-5584.0,1
1.6450218474542461e+18,-5750.0,2052.0,-7223.0,1
1.6450218474993871e+18,-5046.0,2289.0,-6079.0,1
1.645021847553517e+18,-6563.0,3379.0,-5159.0,1
1.6450218476042445e+18,-7150.0,3479.0,-5369.0,1
1.6450218476521677e+18,-6323.0,2818.0,-5383.0,1
1.6450218476993293e+18,-6263.0,2758.0,-5107.0,1
1.6450218477535767e+18,-6381.0,2709.0,-4836.0,1
1.6450218478024187e+18,-6397.0,2651.0,-4706.0,1
1.6450218478541156e+18,-6430.0,2474.0,-4666.0,1
1.6450218479033055e+18,-6695.0,2529.0,-4514.0,1
1.645021847953603e+18,-6507.0,2490.0,-4502.0,1
1.6450218480074757e+18,-6533.0,2465.0,-4517.0,1
1.6450218480584906e+18,-6511.0,2468.0,-4548.0,1
1.6450218481031224e+18,-6596.0,2425.0,-4457.0,1
1.6450218481541722e+18,-6842.0,2425.0,-4297.0,1
1.6450218482077647e+18,-6628.0,2372.0,-4368.0,1
1.645021848253313e+18,-6520.0,2311.0,-4313.0,1
1.6450218483051292e+18,-6677.0,2414.0,-4317.0,1
1.645021848353573e+18,-6794.0,2346.0,-4452.0,1
1.6450218484051244e+18,-6707.0,2279.0,-4452.0,1
1.64502184845393e+18,-6848.0,2298.0,-3735.0,1
1.6450218485078418e+18,-6863.0,2254.0,-4174.0,1
1.6450218485546294e+18,-6411.0,2333.0,-5196.0,1
1.6450218486046067e+18,-6442.0,2473.0,-4271.0,1
1.6450218486536645e+18,-6668.0,2445.0,-4309.0,1
1.6450218486990134e+18,-6527.0,2282.0,-4627.0,1
1.6450218487549714e+18,-6545.0,2383.0,-4365.0,1
1.645021848803776e+18,-6643.0,2450.0,-4286.0,1
1.645021848855079e+18,-6747.0,2396.0,-4175.0,1
1.6450218489041859e+18,-6834.0,2460.0,-4140.0,1
1.645021848950747e+18,-6796.0,2454.0,-4244.0,1
1.64502184900505e+18,-6753.0,2509.0,-4287.0,1
1.6450218490547668e+18,-6641.0,2576.0,-4156.0,1
1.6450218491038464e+18,-6677.0,2591.0,-4260.0,1
1.6450218491513487e+18,-6639.0,2490.0,-4156.0,1
1.6450218492052751e+18,-6752.0,2529.0,-4145.0,1
1.6450218492555366e+18,-6761.0,2569.0,-4123.0,1
1.6450218764365176e+18,-3954.0,3747.0,-7311.0,1
1.645021876493076e+18,-3319.0,4277.0,-6541.0,1
1.645021876536009e+18,406.0,3050.0,-6817.0,1
1.6450218765888886e+18,542.0,3924.0,-7445.0,1
1.645021876635668e+18,231.0,3635.0,-7728.0,1
1.6450218766916552e+18,-555.0,3462.0,-8022.0,1
1.6450218767372897e+18,-820.0,2669.0,-7868.0,1
1.6450218767883195e+18,-1037.0,1838.0,-7530.0,1
1.6450218768423196e+18,-1199.0,1883.0,-7745.0,1
1.645021876886607e+18,-1734.0,2370.0,-8026.0,1
1.6450218769409853e+18,-1476.0,2295.0,-8048.0,1
1.6450218769906276e+18,-1175.0,1899.0,-8073.0,1
1.645021877040523e+18,-1489.0,1868.0,-8234.0,1
1.6450218770854625e+18,-1374.0,1516.0,-8090.0,1
1.645021877147009e+18,-1342.0,1348.0,-7997.0,1
1.645021877188374e+18,-1412.0,1407.0,-8086.0,1
1.6450218772417216e+18,-1589.0,1466.0,-8034.0,1
1.6450218772913213e+18,-1119.0,1237.0,-8135.0,1
1.6450218773423066e+18,-1143.0,1156.0,-7927.0,1
1.6450218773866186e+18,-1532.0,1495.0,-8043.0,1
1.645021877442084e+18,-1612.0,1293.0,-8165.0,1
1.6450218774913953e+18,-1632.0,1117.0,-8037.0,1
1.6450218775327199e+18,-1721.0,1131.0,-7997.0,1
1.6450218776017777e+18,-1741.0,1139.0,-7984.0,1
1.6450218776417958e+18,-1950.0,1277.0,-8032.0,1
1.6450218776896056e+18,-1922.0,1433.0,-8085.0,1
1.645021877742589e+18,-1335.0,1068.0,-8019.0,1
1.6450218777872512e+18,-1946.0,1376.0,-7698.0,1
1.6450218778374956e+18,-2530.0,1593.0,-8160.0,1
1.6450218778960259e+18,-1846.0,1302.0,-8059.0,1
1.645021877942537e+18,-2497.0,1835.0,-8150.0,1
1.6450218779929341e+18,-1868.0,1669.0,-7526.0,1
1.6450218780426967e+18,-1861.0,1606.0,-7771.0,1
1.6450218780864394e+18,-2118.0,1583.0,-7990.0,1
1.6450218781414106e+18,-1965.0,1821.0,-7627.0,1
1.6450218781895043e+18,-1856.0,1909.0,-7752.0,1
1.6450218782391603e+18,-1923.0,1835.0,-7842.0,1
1.6450218782918216e+18,-1964.0,1808.0,-7898.0,1
1.645021878339473e+18,-2111.0,1840.0,-7771.0,1
1.645021878397257e+18,-1919.0,1724.0,-7820.0,1
1.6450218784412365e+18,-2021.0,1819.0,-7871.0,1
1.6450218784929231e+18,-1873.0,1773.0,-7807.0,1
1.6450218785433708e+18,-1766.0,1753.0,-7708.0,1
1.6450218785931681e+18,-1959.0,1693.0,-7792.0,1
1.6450218786411645e+18,-2008.0,1550.0,-7948.0,1
1.6450218786948595e+18,-2037.0,1506.0,-8024.0,1
1.645021878737806e+18,-1985.0,1627.0,-7998.0,1
1.645021878792184e+18,-1759.0,1405.0,-7891.0,1
1.645021878841169e+18,-2032.0,1286.0,-7731.0,1
1.6450218788916124e+18,-2135.0,921.0,-7900.0,1
1.6450218789449782e+18,-1631.0,813.0,-8028.0,1
1.6450218789943598e+18,-2663.0,923.0,-7863.0,1
1.6450218790434678e+18,-2078.0,582.0,-8054.0,1
1.6450218790931474e+18,-1607.0,807.0,-7879.0,1
1.6450218791397376e+18,-1368.0,1676.0,-8327.0,1
1.645021879192735e+18,-1389.0,2743.0,-9246.0,1
1.645021879241885e+18,-1622.0,-16.0,-7120.0,1
1.6450218792951764e+18,-3249.0,-3403.0,-4811.0,1
1.6450218793428774e+18,-5721.0,-3854.0,-3611.0,1
1.6450218793925568e+18,-8431.0,-3432.0,-2802.0,1
1.645021879440257e+18,-7629.0,-2115.0,-2932.0,1
1.64502187949414e+18,-8256.0,-763.0,-2907.0,1
1.6450218795451553e+18,-7800.0,2239.0,-2702.0,1
1.645021879593281e+18,-7071.0,1450.0,-3323.0,1
1.645021879645069e+18,-8121.0,2900.0,-2558.0,1
1.645021879694233e+18,-8599.0,2824.0,-2794.0,1
1.6450218797456591e+18,-8061.0,1971.0,-2794.0,1
1.6450218797953216e+18,-7629.0,2071.0,-3476.0,1
1.6450218798399775e+18,-6795.0,1824.0,-3127.0,1
1.6450218798948682e+18,-7139.0,1562.0,-3659.0,1
1.6450218799392064e+18,-6986.0,1488.0,-3917.0,1
1.6450218799953285e+18,-6877.0,1475.0,-4065.0,1
1.6450218800454185e+18,-7140.0,1428.0,-4117.0,1
1.6450218800949327e+18,-7102.0,1527.0,-4009.0,1
1.6450218801440156e+18,-6942.0,1460.0,-4109.0,1
1.6450218801909714e+18,-6933.0,1372.0,-4273.0,1
1.6450218802447962e+18,-6980.0,1431.0,-4104.0,1
1.6450218802945e+18,-7171.0,1517.0,-4035.0,1
1.6450218803428948e+18,-7252.0,1433.0,-3903.0,1
1.6450218803957294e+18,-7502.0,1432.0,-3855.0,1
1.645021880445398e+18,-7067.0,1449.0,-4167.0,1
1.6450218804910845e+18,-6733.0,1515.0,-4177.0,1
1.6450218805446717e+18,-6930.0,1377.0,-4481.0,1
1.6450218805952387e+18,-6904.0,1310.0,-4323.0,1
1.6450218806443016e+18,-7283.0,1527.0,-3943.0,1
1.6450218806923848e+18,-7272.0,1441.0,-4002.0,1
1.6450218807468232e+18,-7023.0,1495.0,-4077.0,1
1.6450218807959562e+18,-6832.0,1495.0,-4134.0,1
1.6450218808453123e+18,-6912.0,1400.0,-4242.0,1
1.6450218808965921e+18,-7314.0,1116.0,-4201.0,1
1.645021880945704e+18,-7208.0,1055.0,-4311.0,1
1.6450218809907807e+18,-7003.0,1103.0,-4173.0,1
1.6450218810439844e+18,-7088.0,1136.0,-4043.0,1
1.6450218810955348e+18,-7068.0,1111.0,-4085.0,1
1.6450218811451308e+18,-7207.0,1176.0,-3999.0,1
1.6450218811915717e+18,-7206.0,1112.0,-4046.0,1
1.6450218812439206e+18,-7109.0,1120.0,-4064.0,1
1.645021881293912e+18,-7170.0,1106.0,-4100.0,1
1.6450218813454003e+18,-7129.0,1106.0,-4092.0,1
1.6450218813967506e+18,-7278.0,1138.0,-3964.0,1
1.6450218814444938e+18,-7269.0,1289.0,-3836.0,1
1.6450218814943068e+18,-7180.0,1116.0,-3904.0,1
1.6450218815454062e+18,-7055.0,921.0,-4308.0,1
1.6450218815951542e+18,-7068.0,944.0,-4195.0,1
1.6450218816444905e+18,-7301.0,1041.0,-4008.0,1
1.6450218816943293e+18,-7286.0,1090.0,-3879.0,1
1.645021881745214e+18,-7212.0,1137.0,-3904.0,1
1.6450218817998845e+18,-7240.0,1082.0,-3979.0,1
1.6450218818443858e+18,-7221.0,1014.0,-3986.0,1
1.6450218818984924e+18,-7197.0,1060.0,-3997.0,1
1.6450218819454328e+18,-7230.0,1076.0,-3963.0,1
1.6450218819996024e+18,-7207.0,1114.0,-3869.0,1
1.6450218820451814e+18,-7246.0,1084.0,-3910.0,1
1.645021882094866e+18,-7283.0,1089.0,-3903.0,1
1.6450218821445007e+18,-7258.0,1070.0,-3929.0,1
1.6450218821958866e+18,-7223.0,1089.0,-3941.0,1
1.645021882245251e+18,-7219.0,1120.0,-3946.0,1
1.6450218822986783e+18,-7226.0,1058.0,-3977.0,1
1.645021882342263e+18,-7282.0,1059.0,-3963.0,1
1.6450218823986004e+18,-7171.0,1103.0,-3950.0,1
1.6450218824452785e+18,-7185.0,1070.0,-4130.0,1
1.645021882499262e+18,-7103.0,1114.0,-4147.0,1
1.645021882546204e+18,-7072.0,1066.0,-4156.0,1
1.6450218825953723e+18,-7077.0,1083.0,-4155.0,1
1.6450218826470602e+18,-7086.0,1172.0,-4022.0,1
1.6450218826960812e+18,-7282.0,1202.0,-3884.0,1
1.6450218827460183e+18,-7286.0,1141.0,-3985.0,1
1.6450218827950792e+18,-6977.0,1135.0,-4370.0,1
1.6450218828458872e+18,-6949.0,1042.0,-4327.0,1
1.6450218828950387e+18,-6982.0,1163.0,-4207.0,1
1.6450218829417027e+18,-7040.0,1216.0,-4113.0,1
1.64502188299448e+18,-7236.0,1158.0,-4007.0,1
1.645021883046327e+18,-7113.0,1173.0,-4209.0,1
1.6450218830948718e+18,-7027.0,1180.0,-4236.0,1
1.64502188314592e+18,-7030.0,1150.0,-4209.0,1
1.6450218831957478e+18,-7093.0,1277.0,-4127.0,1
1.6450218832468997e+18,-7082.0,1209.0,-4149.0,1
1.6450218832959478e+18,-7086.0,1210.0,-4129.0,1
1.6450218833471204e+18,-7009.0,1220.0,-4097.0,1
1.645021883394639e+18,-7182.0,1225.0,-4308.0,1
1.6450218834476163e+18,-7055.0,1109.0,-4314.0,1
1.6450218834942781e+18,-7133.0,1123.0,-4365.0,1
1.6450218835466985e+18,-7118.0,1314.0,-4321.0,1
1.6450218835971195e+18,-7005.0,1280.0,-4113.0,1
1.6450218836463875e+18,-7032.0,1176.0,-4382.0,1
1.6450218836963249e+18,-6954.0,1440.0,-4186.0,1
1.6450218837518932e+18,-6897.0,1362.0,-4259.0,1
1.6450218837970068e+18,-6950.0,1244.0,-4456.0,1
1.6450218838510072e+18,-6916.0,1436.0,-3888.0,1
1.645021883895086e+18,-7152.0,1343.0,-3966.0,1
1.64502188395066e+18,-7102.0,1309.0,-4188.0,1
1.645021883998125e+18,-6937.0,1328.0,-4219.0,1
1.6450218840510776e+18,-7042.0,995.0,-4479.0,1
1.6450218841001984e+18,-7059.0,1222.0,-4179.0,1
1.6450218841481329e+18,-7234.0,1265.0,-4240.0,1
1.645021884196843e+18,-6982.0,1243.0,-4320.0,1
1.6450218842481434e+18,-6874.0,1233.0,-4437.0,1
1.6450218842986232e+18,-6849.0,1288.0,-4544.0,1
1.6450218843511877e+18,-6766.0,1409.0,-4561.0,1
1.6450218843957875e+18,-6837.0,1494.0,-4375.0,1
1.645021884444948e+18,-6815.0,1467.0,-4293.0,1
1.645021884498143e+18,-6885.0,1396.0,-4299.0,1
1.6450218845506555e+18,-6952.0,1220.0,-4360.0,1
1.6450218845955405e+18,-6959.0,1244.0,-4339.0,1
1.6450218846479982e+18,-7004.0,1324.0,-4409.0,1
1.645021884694326e+18,-6922.0,1357.0,-4415.0,1
1.6450218847505682e+18,-6671.0,1355.0,-4571.0,1
1.6450218847986332e+18,-6735.0,1412.0,-4459.0,1
1.6450218848465953e+18,-6864.0,1365.0,-4560.0,1
1.6450218849019628e+18,-6957.0,1229.0,-4355.0,1
1.645021884951084e+18,-7039.0,1128.0,-4590.0,1
1.6450218849957064e+18,-6835.0,1242.0,-4598.0,1
1.6450218850456957e+18,-6689.0,1228.0,-4524.0,1
1.6450218851019315e+18,-6799.0,1373.0,-4364.0,1
1.645021885145952e+18,-6907.0,1279.0,-4401.0,1
1.6450218852000023e+18,-6754.0,1617.0,-4217.0,1
1.6450218852484984e+18,-7048.0,1751.0,-4120.0,1
1.6450218852987602e+18,-7236.0,1448.0,-4115.0,1
1.645021885347994e+18,-7168.0,1631.0,-3852.0,1
1.6450218854001523e+18,-6784.0,1588.0,-4284.0,1
1.6450218854487342e+18,-7108.0,1602.0,-4078.0,1
1.645021885500512e+18,-6969.0,1353.0,-4412.0,1
1.6450218855538348e+18,-7122.0,1480.0,-4212.0,1
1.64502188560121e+18,-7122.0,1571.0,-4002.0,1
1.6450218856485742e+18,-7184.0,2023.0,-3898.0,1
1.6450218857011738e+18,-6449.0,2352.0,-4814.0,1
1.6450218857491136e+18,-6365.0,2281.0,-4427.0,1
