timestamp,a_left_wristPose,b_left_wristPose,c_left_wristPose, DELIVERY_BIMANUAL
1.64614882751196e+18,3209.0,-5703.0,-3828.0,1
1.6461488275656095e+18,3273.0,-5779.0,-3501.0,1
1.6461488276166794e+18,3318.0,-5860.0,-3304.0,1
1.6461488276676718e+18,3490.0,-5797.0,-3060.0,1
1.646148827713816e+18,3740.0,-6026.0,-3183.0,1
1.6461488277666678e+18,3941.0,-6234.0,-3264.0,1
1.6461488278167168e+18,4051.0,-6362.0,-3513.0,1
1.6461488278644375e+18,4025.0,-6492.0,-3494.0,1
1.646148827918739e+18,3830.0,-6477.0,-3318.0,1
1.6461488279651382e+18,3766.0,-6386.0,-3017.0,1
1.6461488280157993e+18,3800.0,-6315.0,-2845.0,1
1.6461488280661688e+18,3961.0,-6315.0,-2885.0,1
1.646148828114081e+18,4017.0,-6198.0,-2841.0,1
1.6461488281644713e+18,4138.0,-6468.0,-2751.0,1
1.6461488282157844e+18,4064.0,-6240.0,-2457.0,1
1.646148828269995e+18,4153.0,-6368.0,-2683.0,1
1.6461488283164828e+18,4167.0,-6250.0,-2550.0,1
1.646148828371692e+18,4080.0,-6280.0,-2429.0,1
1.646148828414713e+18,4077.0,-6356.0,-2474.0,1
1.6461488284691848e+18,4164.0,-6215.0,-2468.0,1
1.646148828519993e+18,4217.0,-6030.0,-2527.0,1
1.646148828568897e+18,4114.0,-6140.0,-2633.0,1
1.6461488286193656e+18,4200.0,-6191.0,-2738.0,1
1.6461488286651438e+18,4163.0,-5970.0,-2728.0,1
1.6461488287208394e+18,4282.0,-5971.0,-3016.0,1
1.6461488287655176e+18,4240.0,-6130.0,-3207.0,1
1.646148828819964e+18,4186.0,-6014.0,-3589.0,1
1.646148828864556e+18,3949.0,-5952.0,-3447.0,1
1.6461488289218015e+18,4083.0,-5761.0,-3565.0,1
1.6461488289657736e+18,4080.0,-5464.0,-3344.0,1
1.6461488290187686e+18,3954.0,-5409.0,-3780.0,1
1.6461488290650903e+18,3846.0,-4952.0,-3472.0,1
1.6461488291203133e+18,4336.0,-5030.0,-3995.0,1
1.6461488291658844e+18,4756.0,-4687.0,-5119.0,1
1.6461488292182625e+18,5001.0,-4956.0,-5632.0,1
1.646148829269138e+18,4447.0,-5703.0,-4831.0,1
1.6461488293190382e+18,4212.0,-5451.0,-4936.0,1
1.6461488293660608e+18,4258.0,-4941.0,-5193.0,1
1.6461488294202534e+18,3909.0,-5032.0,-4344.0,1
1.6461488294696632e+18,3842.0,-5036.0,-4712.0,1
1.6461488295179556e+18,3934.0,-5594.0,-4885.0,1
1.6461488295697272e+18,3806.0,-5535.0,-4752.0,1
1.6461488296190804e+18,3738.0,-5565.0,-4491.0,1
1.6461488296649231e+18,3709.0,-5875.0,-3981.0,1
1.6461488297204204e+18,3722.0,-5990.0,-3461.0,1
1.6461488297690762e+18,3838.0,-6031.0,-3586.0,1
1.646148829820506e+18,3843.0,-6247.0,-3593.0,1
1.646148829867772e+18,3926.0,-6058.0,-3706.0,1
1.6461488299224166e+18,4001.0,-6031.0,-3799.0,1
1.646148829965368e+18,3964.0,-5931.0,-3778.0,1
1.6461488300200666e+18,3862.0,-5884.0,-3528.0,1
1.6461488300703465e+18,3729.0,-5978.0,-3461.0,1
1.646148830118441e+18,3554.0,-6096.0,-3286.0,1
1.6461488301721946e+18,3580.0,-6125.0,-3293.0,1
1.6461488302194266e+18,3643.0,-6266.0,-3379.0,1
1.6461488302729267e+18,3597.0,-6142.0,-3351.0,1
1.6461488303188063e+18,3520.0,-6267.0,-3201.0,1
1.6461488303713495e+18,3353.0,-6331.0,-3105.0,1
1.6461488304185738e+18,3226.0,-6335.0,-3101.0,1
1.646148830487019e+18,3076.0,-6329.0,-3031.0,1
1.6461488305206917e+18,2355.0,-5894.0,-2697.0,1
1.6461488305736768e+18,2401.0,-5849.0,-2885.0,1
1.646148830626267e+18,2392.0,-5677.0,-3149.0,1
1.6461488306675948e+18,2252.0,-6089.0,-3324.0,1
1.6461488307183347e+18,1595.0,-5366.0,-2072.0,1
1.6461488307734408e+18,-21.0,-6101.0,-1000.0,1
1.646148830815066e+18,-1467.0,-8722.0,-1813.0,1
1.6461490593574646e+18,2545.0,-4336.0,5308.0,1
1.646149059387e+18,2290.0,-7342.0,4615.0,1
1.6461490594669422e+18,1995.0,-6944.0,4892.0,1
1.6461490595198356e+18,1701.0,-6477.0,5150.0,1
1.6461490595774477e+18,1445.0,-6046.0,5400.0,1
1.646149059602795e+18,1254.0,-5693.0,5601.0,1
1.6461490596597302e+18,1089.0,-4223.0,5834.0,1
1.6461490597066276e+18,277.0,-3312.0,6816.0,1
1.6461490597591084e+18,1354.0,829.0,8726.0,1
1.6461490598066427e+18,1495.0,219.0,8380.0,1
1.646149059856694e+18,1975.0,438.0,8137.0,1
1.6461490599032422e+18,1802.0,303.0,8436.0,1
1.6461490599533893e+18,1837.0,198.0,8235.0,1
1.646149060005061e+18,2248.0,428.0,8296.0,1
1.646149060060269e+18,2280.0,846.0,8205.0,1
1.6461490601061768e+18,2294.0,103.0,8199.0,1
1.6461490601602388e+18,2180.0,-691.0,7934.0,1
1.6461490602057946e+18,2203.0,-950.0,7489.0,1
1.646149060251324e+18,2188.0,-1120.0,7749.0,1
1.6461490603068221e+18,2077.0,-880.0,6995.0,1
1.6461490603594156e+18,1365.0,-1454.0,7631.0,1
1.6461490604080612e+18,1753.0,-2044.0,7290.0,1
1.6461490604593754e+18,2873.0,-2532.0,6860.0,1
1.6461490605098504e+18,3031.0,-4152.0,6544.0,1
1.6461490605558915e+18,3636.0,-4755.0,5835.0,1
1.6461490606050499e+18,5080.0,-6734.0,3657.0,1
1.6461490606601436e+18,5492.0,-7411.0,2603.0,1
1.646149060706635e+18,5354.0,-7220.0,1440.0,1
1.6461490607574659e+18,5014.0,-6612.0,-236.0,1
1.646149060807831e+18,4770.0,-7937.0,-552.0,1
1.6461490608594847e+18,4566.0,-8168.0,-302.0,1
1.6461490609049244e+18,3927.0,-9896.0,-51.0,1
1.646149060959303e+18,3450.0,-5549.0,501.0,1
1.6461490610094474e+18,3144.0,531.0,5289.0,1
1.646149061060204e+18,3289.0,27.0,7545.0,1
1.6461490611103304e+18,2456.0,-105.0,7498.0,1
1.6461490611574484e+18,2563.0,-231.0,8665.0,1
1.6461490612112904e+18,2303.0,-1562.0,7352.0,1
1.6461490612612099e+18,2480.0,-600.0,7565.0,1
1.6461490613099425e+18,2728.0,-53.0,7849.0,1
1.6461490613584248e+18,2348.0,-1237.0,8121.0,1
1.6461490614112164e+18,2339.0,-1576.0,7100.0,1
1.6461490614593367e+18,1917.0,569.0,7130.0,1
1.646149061510824e+18,1824.0,367.0,7620.0,1
1.646149061561599e+18,1995.0,1883.0,8190.0,1
1.6461490616148298e+18,1440.0,455.0,7496.0,1
1.6461490616592924e+18,1167.0,-210.0,7340.0,1
1.6461490617118164e+18,237.0,-2057.0,6919.0,1
1.6461490617595008e+18,909.0,-2382.0,4175.0,1
1.646149061807642e+18,2913.0,-2041.0,2129.0,1
1.6461490618602496e+18,3540.0,-2187.0,882.0,1
1.646149061907314e+18,2579.0,-5314.0,2771.0,1
1.646149061959078e+18,535.0,-5580.0,5828.0,1
1.6461490620113244e+18,-1744.0,-7627.0,8029.0,1
1.646149062060768e+18,-4098.0,-6317.0,9705.0,1
1.6461490621113856e+18,-5699.0,-4421.0,10436.0,1
1.646149062156803e+18,-5081.0,-3308.0,9113.0,1
1.6461490622145874e+18,-5425.0,-2239.0,8678.0,1
1.6461490622589755e+18,-5954.0,-3245.0,8482.0,1
1.6461490623062275e+18,-5762.0,-2813.0,7812.0,1
1.64614906235939e+18,-5683.0,-1352.0,7349.0,1
1.6461490624064591e+18,-6590.0,-2210.0,8302.0,1
1.646149062456916e+18,-7435.0,-1754.0,9873.0,1
1.6461490625127104e+18,-6932.0,-3450.0,12973.0,1
1.6461490625611223e+18,-4110.0,-3615.0,11874.0,1
1.6461490626123116e+18,-1462.0,-3019.0,9750.0,1
1.6461490626609377e+18,581.0,-2032.0,7272.0,1
1.6461490627127764e+18,1932.0,-1792.0,5750.0,1
1.6461490627631037e+18,2633.0,-1899.0,4812.0,1
1.6461490628130394e+18,2893.0,-2719.0,4995.0,1
1.6461490628663002e+18,2633.0,-1533.0,5345.0,1
1.646149062913615e+18,3065.0,-3397.0,5257.0,1
1.646149062963733e+18,2948.0,157.0,5141.0,1
1.6461490630082214e+18,2890.0,-983.0,4971.0,1
1.6461490630637148e+18,2119.0,662.0,6777.0,1
1.6461490631119583e+18,1971.0,1532.0,6270.0,1
1.6461490631619236e+18,1766.0,-311.0,8463.0,1
1.6461490632079657e+18,1693.0,897.0,7726.0,1
1.6461490632624118e+18,2111.0,705.0,8678.0,1
1.6461490633096387e+18,2562.0,751.0,8761.0,1
1.6461490633597617e+18,2939.0,534.0,8260.0,1
1.6461490634111892e+18,2541.0,661.0,8008.0,1
1.6461490634601956e+18,2275.0,500.0,7359.0,1
1.6461490635077266e+18,2282.0,829.0,7054.0,1
1.6461490635609928e+18,2166.0,586.0,7450.0,1
1.6461490636100042e+18,2266.0,396.0,8172.0,1
1.6461490636633633e+18,1947.0,1806.0,7934.0,1
1.6461490637126927e+18,1582.0,1281.0,7708.0,1
1.6461490637637038e+18,456.0,-20.0,8581.0,1
1.6461490638114112e+18,82.0,-161.0,7753.0,1
1.6461490638609283e+18,-535.0,-444.0,6590.0,1
1.6461490639118536e+18,891.0,-792.0,2900.0,1
1.6461490639637286e+18,2608.0,-445.0,902.0,1
1.6461490640116122e+18,4297.0,-254.0,1502.0,1
1.646149064066997e+18,2901.0,-2280.0,3595.0,1
1.646149064089466e+18,1147.0,-4654.0,5698.0,1
1.6461490641626386e+18,875.0,-4878.0,6143.0,1
1.646149064220246e+18,-3765.0,-8289.0,11331.0,1
1.6461490642646879e+18,-4211.0,-8293.0,11303.0,1
1.64614906430916e+18,-5693.0,-7089.0,12436.0,1
1.6461490643587284e+18,-5013.0,-9618.0,10531.0,1
1.6461490644131476e+18,-3945.0,-10596.0,13164.0,1
1.6461490644450353e+18,-2164.0,-10440.0,11549.0,1
1.6461490645172273e+18,107.0,-6577.0,7254.0,1
1.6461490645429256e+18,974.0,-5173.0,5616.0,1
1.6461490646119498e+18,2302.0,-1963.0,3050.0,1
1.6461490646621821e+18,2000.0,-812.0,2480.0,1
1.646149064714188e+18,677.0,75.0,3880.0,1
1.6461490647604106e+18,223.0,-978.0,5788.0,1
1.6461490648149028e+18,385.0,486.0,5712.0,1
1.6461490648662152e+18,987.0,363.0,7101.0,1
1.6461490649133944e+18,1855.0,996.0,7427.0,1
1.6461490649608694e+18,2388.0,1055.0,7396.0,1
1.646149065014298e+18,2722.0,1057.0,8212.0,1
1.6461490650610616e+18,2643.0,1350.0,8534.0,1
1.646149065115941e+18,2446.0,1180.0,8761.0,1
1.6461490651660193e+18,2142.0,541.0,8453.0,1
1.6461490652153193e+18,2363.0,187.0,7841.0,1
1.646149065261022e+18,2156.0,625.0,7805.0,1
1.6461490653155267e+18,1902.0,-556.0,8140.0,1
1.6461490653578092e+18,1924.0,-655.0,8199.0,1
1.6461490654155077e+18,2000.0,-206.0,8146.0,1
1.646149065461777e+18,2020.0,-329.0,8101.0,1
1.6461490655156493e+18,2198.0,-1347.0,7711.0,1
1.6461490655607877e+18,1902.0,-1498.0,8299.0,1
1.64614906561273e+18,1884.0,-995.0,8378.0,1
1.6461490656630935e+18,2212.0,-1243.0,8039.0,1
1.646149065712865e+18,2155.0,-1351.0,7967.0,1
1.6461490657600407e+18,2143.0,-809.0,8107.0,1
1.6461490658149786e+18,2116.0,-690.0,8290.0,1
1.646149065866035e+18,2237.0,-1294.0,8009.0,1
1.6461490659161715e+18,2323.0,-1364.0,7477.0,1
1.646149065965387e+18,2032.0,-1992.0,7552.0,1
1.6461490660125435e+18,2007.0,-1710.0,7707.0,1
1.6461490660646543e+18,1961.0,-1121.0,7892.0,1
1.6461490661177902e+18,1857.0,-850.0,7906.0,1
1.6461490661642995e+18,1859.0,-974.0,7698.0,1
1.646149066213634e+18,1481.0,-322.0,8112.0,1
1.6461490662652273e+18,1017.0,-465.0,8306.0,1
1.646149066316855e+18,-281.0,48.0,8462.0,1
1.646149066363319e+18,-1170.0,804.0,7901.0,1
1.6461490664232594e+18,-981.0,961.0,7187.0,1
1.6461490664888113e+18,-890.0,1062.0,6999.0,1
1.6461490665191844e+18,-785.0,1181.0,6790.0,1
1.6461490665622592e+18,241.0,1037.0,5304.0,1
1.6461490666157148e+18,1292.0,627.0,3830.0,1
1.6461490666668805e+18,-903.0,-5907.0,9189.0,1
1.6461490667121964e+18,-2091.0,-6171.0,9690.0,1
1.6461490667646436e+18,-3259.0,-6752.0,10017.0,1
1.6461490668163044e+18,-3354.0,-5408.0,8892.0,1
1.6461490668668572e+18,-3527.0,-5167.0,7719.0,1
1.6461490669170708e+18,-3683.0,-5372.0,6990.0,1
1.6461490669669138e+18,-3925.0,-5162.0,6749.0,1
1.6461490670150026e+18,-4144.0,-5177.0,6174.0,1
1.6461490670689183e+18,-4015.0,-4800.0,6052.0,1
1.6461490671110456e+18,-4433.0,-4524.0,6119.0,1
1.6461490671669804e+18,-4655.0,-3946.0,6104.0,1
1.6461490672132524e+18,-4657.0,-3233.0,5892.0,1
1.646149067268147e+18,-5236.0,-4197.0,6454.0,1
1.6461490673197837e+18,-5466.0,-3856.0,6447.0,1
1.6461490673661783e+18,-5049.0,-3357.0,5891.0,1
1.6461490674161498e+18,-5026.0,-3708.0,5951.0,1
1.6461490674666035e+18,-5115.0,-4351.0,6192.0,1
1.6461490675179233e+18,-5334.0,-4587.0,6875.0,1
1.6461490675679396e+18,-5655.0,-6286.0,8655.0,1
1.6461490676186988e+18,-4952.0,-7576.0,10267.0,1
1.6461490676658179e+18,-2853.0,-8257.0,9651.0,1
1.6461490677179835e+18,-1005.0,-7156.0,8448.0,1
1.6461490677676232e+18,829.0,-5454.0,6850.0,1
1.6461490678131423e+18,1801.0,-3818.0,5786.0,1
1.6461490678983424e+18,1897.0,-3752.0,5683.0,1
1.646149067918116e+18,2090.0,-2483.0,4732.0,1
1.6461490679655898e+18,402.0,-1378.0,5555.0,1
1.6461490680233004e+18,796.0,-534.0,5927.0,1
1.6461490680664645e+18,763.0,-1081.0,6533.0,1
1.646149068116252e+18,1356.0,-379.0,8010.0,1
1.6461490681660027e+18,2445.0,56.0,7070.0,1
1.6461490682177303e+18,2728.0,-876.0,7550.0,1
1.646149068263473e+18,2945.0,-383.0,7881.0,1
1.646149068319966e+18,3102.0,-361.0,7746.0,1
1.6461490683656335e+18,3156.0,-279.0,7813.0,1
1.6461490684172168e+18,2940.0,-257.0,8072.0,1
1.6461490684664566e+18,2846.0,-120.0,7956.0,1
1.646149068517433e+18,3115.0,-1146.0,7602.0,1
1.6461490685648381e+18,3051.0,-746.0,7790.0,1
1.6461490686141576e+18,2895.0,-1755.0,7790.0,1
1.6461490686669458e+18,3078.0,-1562.0,7540.0,1
1.6461490687155968e+18,3130.0,-2637.0,7283.0,1
1.6461490687704494e+18,3448.0,-2814.0,6534.0,1
1.6461490688195712e+18,2958.0,-3006.0,7003.0,1
1.6461490688644925e+18,2700.0,-3831.0,7277.0,1
1.6461490689189834e+18,2841.0,-4375.0,6610.0,1
1.6461490689652367e+18,2759.0,-4504.0,6672.0,1
1.6461490690196526e+18,2824.0,-3860.0,6583.0,1
1.6461490690667625e+18,2900.0,-4266.0,5886.0,1
1.6461490691190193e+18,2492.0,-5733.0,5993.0,1
1.6461490691720243e+18,2193.0,-4657.0,6071.0,1
1.6461490692212175e+18,724.0,-6229.0,6635.0,1
1.6461490692696072e+18,-853.0,-3115.0,7056.0,1
1.6461490693168044e+18,-127.0,-772.0,5190.0,1
1.646149069369971e+18,2055.0,-332.0,1763.0,1
1.646149069420972e+18,3250.0,-919.0,571.0,1
